order_id,customer_id,user_id,created_at,status,gross_amount,discount_amount,tax_amount,shipping_amount,total_amount,net_amount,currency,completed_at
247,461,736,2026-02-20,completed,585.52,0.0,46.84,0.84,633.2,585.52,USD,2026-02-20 20:00:00
248,358,644,2026-06-04,completed,31.99,0.0,2.56,14.79,49.34,31.99,USD,2026-06-05 19:00:00
249,109,376,2026-02-26,completed,98.43,0.0,7.87,2.68,108.98,98.43,USD,2026-02-28 12:00:00
250,323,426,2026-02-07,completed,160.69,36.05,9.97,5.03,139.64,124.64,USD,2026-02-08 12:00:00
251,367,552,2025-10-09,completed,219.97,19.86,16.01,7.57,223.69,200.11,USD,2025-10-11 05:00:00
252,138,235,2025-04-25,completed,197.76,0.0,15.82,5.62,219.2,197.76,USD,2025-04-25 23:00:00
253,264,481,2026-03-13,completed,167.81,0.0,13.42,1.46,182.69,167.81,USD,2026-03-14 02:00:00
254,175,14,2025-09-03,pending,69.49,5.89,5.09,2.95,71.64,63.6,USD,2025-09-04 19:00:00
255,91,752,2025-05-21,completed,239.06,11.86,18.18,7.4,252.78,227.2,USD,2025-05-22 16:00:00
256,445,753,2025-10-26,completed,248.32,31.7,17.33,6.58,240.53,216.62,USD,2025-10-26 08:00:00
257,161,712,2025-01-14,pending,311.56,0.0,24.92,11.97,348.45,311.56,USD,2025-01-15 03:00:00
258,163,170,2025-11-13,completed,61.18,0.0,4.89,4.68,70.75,61.18,USD,2025-11-15 13:00:00
259,51,631,2025-11-29,completed,142.41,15.2,10.18,14.1,151.49,127.21,USD,2025-11-30 14:00:00
260,223,460,2025-08-30,completed,115.78,22.63,7.45,4.24,104.84,93.15,USD,2025-09-01 05:00:00
261,322,787,2026-03-03,pending,60.16,0.0,4.81,4.97,69.94,60.16,USD,2026-03-05 11:00:00
262,487,13,2025-12-21,completed,140.73,0.0,11.26,14.24,166.23,140.73,USD,2025-12-21 20:00:00
263,388,318,2025-08-11,refunded,72.56,0.0,5.8,12.61,90.97,0.0,USD,2025-08-11 16:00:00
264,429,78,2026-03-12,completed,51.45,2.85,3.89,4.75,57.24,48.6,USD,2026-03-13 17:00:00
265,494,757,2025-03-12,completed,276.45,0.0,22.12,5.93,304.5,276.45,USD,2025-03-13 10:00:00
266,350,137,2025-11-04,completed,119.79,28.39,7.31,12.63,111.34,91.4,USD,2025-11-06 16:00:00
267,429,31,2025-03-27,refunded,94.61,12.53,6.57,1.29,89.94,0.0,USD,2025-03-27 13:00:00
268,153,90,2026-01-01,cancelled,362.25,0.0,28.98,4.42,395.65,362.25,USD,2026-01-02 06:00:00
269,358,773,2025-01-11,pending,253.36,0.0,20.27,7.97,281.6,253.36,USD,2025-01-11 03:00:00
270,315,425,2026-06-06,completed,23.3,0.0,1.86,12.43,37.59,23.3,USD,2026-06-07 02:00:00
271,226,87,2025-01-20,completed,220.97,0.0,17.68,8.47,247.12,220.97,USD,2025-01-21 18:00:00
272,322,318,2025-10-30,pending,220.25,0.2,17.6,7.35,245.0,220.05,USD,2025-11-01 09:00:00
273,361,341,2026-02-09,completed,136.37,34.0,8.19,14.43,124.99,102.37,USD,2026-02-11 12:00:00
274,206,642,2025-09-10,completed,132.51,0.0,10.6,1.75,144.86,132.51,USD,2025-09-10 00:00:00
275,422,176,2025-05-11,completed,38.69,9.41,2.34,11.7,43.32,29.28,USD,2025-05-13 14:00:00
276,19,93,2025-05-31,completed,565.74,0.0,45.26,1.91,612.91,565.74,USD,2025-06-02 01:00:00
277,163,600,2026-05-27,completed,140.33,31.71,8.69,10.99,128.3,108.62,USD,2026-05-27 14:00:00
278,184,345,2025-03-21,refunded,212.77,51.45,12.91,8.15,182.38,0.0,USD,2025-03-21 15:00:00
279,416,100,2026-03-08,completed,146.19,0.0,11.7,3.97,161.86,146.19,USD,2026-03-10 07:00:00
280,255,343,2025-06-27,refunded,95.89,0.0,7.67,8.15,111.71,0.0,USD,2025-06-29 01:00:00
281,467,341,2025-01-08,completed,290.74,55.77,18.8,13.19,266.96,234.97,USD,2025-01-08 14:00:00
282,476,185,2025-09-04,pending,185.88,0.0,14.87,7.08,207.83,185.88,USD,2025-09-05 07:00:00
283,230,161,2025-02-27,completed,141.22,23.12,9.45,0.1,127.65,118.1,USD,2025-03-01 13:00:00
284,364,77,2026-04-09,completed,211.2,0.0,16.9,0.85,228.95,211.2,USD,2026-04-09 01:00:00
285,124,673,2026-04-12,completed,156.35,0.0,12.51,9.49,178.35,156.35,USD,2026-04-13 12:00:00
286,54,9,2025-05-12,completed,478.07,30.69,35.79,10.17,493.34,447.38,USD,2025-05-14 14:00:00
287,246,407,2026-04-15,completed,284.23,0.0,22.74,6.03,313.0,284.23,USD,2026-04-15 00:00:00
288,151,16,2026-03-03,completed,235.3,0.0,18.82,3.64,257.76,235.3,USD,2026-03-04 15:00:00
289,366,644,2026-02-15,completed,43.44,0.0,3.48,10.74,57.66,43.44,USD,2026-02-16 16:00:00
290,261,319,2025-02-17,completed,240.9,0.0,19.27,4.56,264.73,240.9,USD,2025-02-17 22:00:00
291,68,786,2025-03-19,completed,236.84,0.0,18.95,1.11,256.9,236.84,USD,2025-03-20 14:00:00
292,226,44,2025-04-07,completed,73.68,0.0,5.89,6.14,85.71,73.68,USD,2025-04-09 02:00:00
293,201,266,2026-05-12,completed,42.47,0.0,3.4,8.09,53.96,42.47,USD,2026-05-12 20:00:00
294,3,316,2025-07-18,completed,276.52,0.0,22.12,14.48,313.12,276.52,USD,2025-07-19 11:00:00
295,273,55,2025-11-18,completed,299.74,46.47,20.26,8.88,282.41,253.27,USD,2025-11-19 14:00:00
296,468,350,2025-10-13,completed,102.77,5.29,7.8,3.12,108.4,97.48,USD,2025-10-13 02:00:00
297,449,368,2026-08-30,refunded,99.11,0.0,7.93,12.48,119.52,0.0,USD,2026-08-30 15:00:00
298,453,357,2025-04-20,completed,183.62,8.03,14.05,4.37,194.01,175.59,USD,2025-04-21 22:00:00
299,447,427,2026-04-18,completed,119.49,4.52,9.2,14.39,138.56,114.97,USD,2026-04-19 11:00:00
300,462,154,2025-03-10,pending,41.56,3.3,3.06,4.88,46.2,38.26,USD,2025-03-12 21:00:00
301,49,192,2026-08-17,pending,72.96,10.46,5.0,13.64,81.14,62.5,USD,2026-08-19 13:00:00
302,215,399,2025-12-10,completed,207.43,0.0,16.59,13.18,237.2,207.43,USD,2025-12-10 15:00:00
303,273,516,2025-06-10,completed,76.54,0.0,6.12,12.96,95.62,76.54,USD,2025-06-12 23:00:00
304,417,314,2025-09-08,completed,309.76,60.25,19.96,0.59,270.06,249.51,USD,2025-09-10 14:00:00
305,187,366,2026-03-19,completed,234.25,0.0,18.74,12.75,265.74,234.25,USD,2026-03-20 06:00:00
306,355,792,2025-09-10,completed,213.22,15.8,15.79,10.82,224.03,197.42,USD,2025-09-11 20:00:00
307,391,517,2025-02-11,completed,180.91,14.57,13.31,5.01,184.66,166.34,USD,2025-02-11 20:00:00
308,256,37,2025-07-06,completed,92.42,0.0,7.39,7.35,107.16,92.42,USD,2025-07-06 05:00:00
309,121,289,2026-07-10,pending,256.28,0.0,20.5,9.6,286.38,256.28,USD,2026-07-10 17:00:00
310,39,44,2025-08-14,completed,90.28,0.92,7.15,14.15,110.66,89.36,USD,2025-08-16 04:00:00
311,223,701,2025-10-25,refunded,321.18,0.0,25.69,11.7,358.57,0.0,USD,2025-10-26 17:00:00
312,84,660,2025-04-22,pending,430.97,2.4,34.29,6.43,469.29,428.57,USD,2025-04-23 07:00:00
313,323,373,2025-01-17,completed,185.1,36.02,11.93,9.68,170.69,149.08,USD,2025-01-18 10:00:00
314,120,213,2025-06-14,completed,394.89,0.0,31.59,2.79,429.27,394.89,USD,2025-06-16 09:00:00
315,439,576,2026-06-11,refunded,73.84,0.0,5.91,6.36,86.11,0.0,USD,2026-06-13 02:00:00
316,448,148,2025-11-26,completed,236.04,0.0,18.88,11.87,266.79,236.04,USD,2025-11-27 21:00:00
317,419,617,2025-08-17,completed,164.77,37.41,10.19,9.1,146.65,127.36,USD,2025-08-18 12:00:00
318,333,700,2025-11-14,completed,279.68,0.0,22.37,11.75,313.8,279.68,USD,2025-11-14 00:00:00
319,58,144,2026-05-09,completed,24.84,0.0,1.99,7.65,34.48,24.84,USD,2026-05-10 00:00:00
320,492,427,2026-07-04,completed,268.72,0.0,21.5,5.7,295.92,268.72,USD,2026-07-04 09:00:00
321,33,124,2025-07-12,pending,99.65,0.0,7.97,11.14,118.76,99.65,USD,2025-07-14 07:00:00
322,284,493,2026-05-21,completed,170.68,0.0,13.65,1.41,185.74,170.68,USD,2026-05-22 01:00:00
323,403,540,2026-05-02,pending,559.62,0.0,44.77,14.68,619.07,559.62,USD,2026-05-02 17:00:00
324,43,7,2025-01-05,completed,241.42,19.24,17.77,14.23,254.18,222.18,USD,2025-01-06 10:00:00
325,249,756,2026-06-27,cancelled,220.31,0.0,17.62,13.21,251.14,220.31,USD,2026-06-28 10:00:00
326,239,209,2025-05-20,completed,208.19,19.79,15.07,13.26,216.73,188.4,USD,2025-05-22 19:00:00
327,99,371,2026-04-10,completed,343.3,9.7,26.69,7.67,367.96,333.6,USD,2026-04-10 12:00:00
328,56,208,2026-06-23,pending,286.07,61.99,17.93,7.47,249.48,224.08,USD,2026-06-25 11:00:00
329,455,725,2025-12-15,pending,209.78,36.78,13.84,12.3,199.14,173.0,USD,2025-12-15 15:00:00
330,451,609,2025-07-11,completed,192.2,0.0,15.38,4.25,211.83,192.2,USD,2025-07-13 09:00:00
331,47,792,2026-06-04,refunded,183.35,5.31,14.24,12.75,205.03,0.0,USD,2026-06-05 14:00:00
332,140,309,2025-10-17,completed,158.31,0.0,12.66,3.01,173.98,158.31,USD,2025-10-18 14:00:00
333,197,451,2026-04-12,completed,60.27,0.0,4.82,13.19,78.28,60.27,USD,2026-04-14 02:00:00
334,99,462,2026-02-14,completed,237.94,3.51,18.75,8.12,261.3,234.43,USD,2026-02-14 06:00:00
335,34,185,2025-07-14,completed,107.68,0.0,8.61,12.65,128.94,107.68,USD,2025-07-16 09:00:00
336,256,746,2025-11-26,completed,144.64,0.0,11.57,7.4,163.61,144.64,USD,2025-11-28 05:00:00
337,222,692,2025-05-02,completed,298.94,61.9,18.96,9.13,265.13,237.04,USD,2025-05-02 14:00:00
338,404,788,2025-01-03,pending,161.02,0.0,12.88,13.9,187.8,161.02,USD,2025-01-03 06:00:00
339,149,366,2026-02-23,completed,152.08,0.0,12.17,6.27,170.52,152.08,USD,2026-02-25 04:00:00
340,256,102,2025-05-06,refunded,185.5,0.0,14.84,3.3,203.64,0.0,USD,2025-05-06 06:00:00
341,157,128,2025-11-12,completed,131.23,0.0,10.5,1.36,143.09,131.23,USD,2025-11-13 17:00:00
342,20,445,2025-03-02,completed,552.02,0.0,44.16,8.85,605.03,552.02,USD,2025-03-02 18:00:00
343,364,655,2026-02-02,refunded,504.51,0.0,40.36,9.17,554.04,0.0,USD,2026-02-04 03:00:00
344,372,560,2025-04-12,completed,496.17,0.0,39.69,9.31,545.17,496.17,USD,2025-04-14 18:00:00
345,332,587,2025-05-31,completed,208.66,41.94,13.34,0.56,180.62,166.72,USD,2025-06-02 12:00:00
346,18,626,2025-03-31,pending,102.36,14.24,7.05,0.41,95.58,88.12,USD,2025-04-02 05:00:00
347,349,675,2026-07-11,completed,304.26,16.2,23.04,13.43,324.53,288.06,USD,2026-07-12 22:00:00
348,303,737,2026-01-14,completed,132.0,0.0,10.56,10.43,152.99,132.0,USD,2026-01-14 05:00:00
349,221,291,2026-02-09,completed,321.97,33.73,23.06,1.7,313.0,288.24,USD,2026-02-11 20:00:00
350,309,583,2025-09-04,completed,98.59,2.26,7.71,1.12,105.16,96.33,USD,2025-09-06 18:00:00
351,56,223,2026-06-06,completed,219.1,9.27,16.79,2.43,229.05,209.83,USD,2026-06-06 04:00:00
352,105,552,2025-02-10,completed,351.99,0.0,28.16,12.1,392.25,351.99,USD,2025-02-12 08:00:00
353,65,45,2025-09-09,completed,137.58,0.0,11.01,10.85,159.44,137.58,USD,2025-09-09 07:00:00
354,224,44,2025-02-19,completed,137.21,0.0,10.98,9.58,157.77,137.21,USD,2025-02-20 19:00:00
355,448,160,2026-02-28,completed,46.76,4.43,3.39,9.61,55.33,42.33,USD,2026-02-28 17:00:00
356,4,436,2026-07-31,completed,101.03,0.0,8.08,12.88,121.99,101.03,USD,2026-07-31 09:00:00
357,224,729,2026-04-11,pending,205.86,20.76,14.81,5.0,204.91,185.1,USD,2026-04-11 16:00:00
358,142,480,2025-04-04,completed,227.74,0.0,18.22,4.83,250.79,227.74,USD,2025-04-04 23:00:00
359,469,450,2026-04-24,completed,250.68,42.23,16.68,6.38,231.51,208.45,USD,2026-04-25 01:00:00
360,310,558,2025-06-04,pending,31.09,0.0,2.49,14.85,48.43,31.09,USD,2025-06-04 21:00:00
361,111,710,2025-07-31,refunded,132.47,0.0,10.6,8.32,151.39,0.0,USD,2025-08-01 09:00:00
362,143,467,2025-12-15,completed,52.16,0.0,4.17,8.2,64.53,52.16,USD,2025-12-16 22:00:00
363,291,591,2025-10-03,completed,198.76,1.8,15.76,12.14,224.86,196.96,USD,2025-10-04 09:00:00
364,24,328,2025-04-24,completed,38.74,0.0,3.1,2.67,44.51,38.74,USD,2025-04-25 18:00:00
365,34,797,2025-11-18,completed,66.77,0.0,5.34,6.08,78.19,66.77,USD,2025-11-19 03:00:00
366,338,390,2025-04-30,completed,282.84,64.17,17.49,9.62,245.78,218.67,USD,2025-04-30 19:00:00
367,402,715,2026-03-12,completed,110.42,5.68,8.38,14.82,127.94,104.74,USD,2026-03-12 10:00:00
368,372,774,2025-02-14,pending,397.05,73.72,25.87,2.32,351.52,323.33,USD,2025-02-14 22:00:00
369,86,707,2026-05-07,completed,255.11,50.58,16.36,6.78,227.67,204.53,USD,2026-05-07 13:00:00
370,432,264,2026-08-19,completed,138.15,0.0,11.05,13.58,162.78,138.15,USD,2026-08-20 13:00:00
371,113,299,2026-03-30,pending,312.67,20.29,23.39,10.88,326.65,292.38,USD,2026-03-31 23:00:00
372,438,628,2026-01-03,completed,147.01,0.0,11.76,9.21,167.98,147.01,USD,2026-01-05 12:00:00
373,148,743,2025-09-25,completed,272.24,15.08,20.57,3.86,281.59,257.16,USD,2025-09-25 21:00:00
374,249,486,2025-11-18,completed,97.1,0.59,7.72,2.81,107.04,96.51,USD,2025-11-18 09:00:00
375,479,622,2025-11-07,completed,324.62,0.0,25.97,5.61,356.2,324.62,USD,2025-11-09 10:00:00
376,204,356,2026-06-24,completed,42.45,0.0,3.4,3.83,49.68,42.45,USD,2026-06-26 04:00:00
377,334,686,2025-03-19,completed,66.68,4.14,5.0,12.13,79.67,62.54,USD,2025-03-19 22:00:00
378,293,332,2025-12-27,refunded,77.0,16.31,4.86,10.81,76.36,0.0,USD,2025-12-29 23:00:00
379,38,498,2025-11-30,completed,105.46,13.07,7.39,12.53,112.31,92.39,USD,2025-12-01 22:00:00
380,397,430,2025-06-09,cancelled,210.96,52.46,12.68,2.57,173.75,158.5,USD,2025-06-11 05:00:00
381,180,670,2025-09-08,completed,167.29,0.0,13.38,4.65,185.32,167.29,USD,2025-09-09 01:00:00
382,238,640,2025-10-14,completed,274.32,0.0,21.95,11.53,307.8,274.32,USD,2025-10-15 07:00:00
383,153,672,2025-01-22,completed,355.17,68.67,22.92,2.45,311.87,286.5,USD,2025-01-23 01:00:00
384,498,98,2025-10-17,completed,37.96,0.0,3.04,2.18,43.18,37.96,USD,2025-10-19 04:00:00
385,276,197,2025-04-14,completed,383.05,6.23,30.15,5.75,412.72,376.82,USD,2025-04-16 10:00:00
386,319,729,2025-08-30,completed,144.62,33.08,8.92,2.8,123.26,111.54,USD,2025-09-01 13:00:00
387,262,105,2025-06-18,completed,490.08,0.0,39.21,1.18,530.47,490.08,USD,2025-06-18 23:00:00
388,155,620,2026-04-03,completed,93.66,9.16,6.76,4.69,95.95,84.5,USD,2026-04-05 07:00:00
389,294,508,2026-08-06,completed,27.52,4.2,1.87,13.13,38.32,23.32,USD,2026-08-08 01:00:00
390,397,280,2025-03-08,completed,257.03,0.0,20.56,0.85,278.44,257.03,USD,2025-03-08 00:00:00
391,48,31,2025-06-05,completed,246.4,13.88,18.6,8.49,259.61,232.52,USD,2025-06-07 09:00:00
392,76,9,2025-04-07,pending,68.25,7.96,4.82,8.45,73.56,60.29,USD,2025-04-07 09:00:00
393,83,714,2025-10-21,completed,74.35,0.0,5.95,7.96,88.26,74.35,USD,2025-10-21 09:00:00
394,468,85,2025-08-14,completed,288.01,0.0,23.04,7.58,318.63,288.01,USD,2025-08-14 07:00:00
395,289,596,2025-10-04,completed,217.99,0.0,17.44,0.26,235.69,217.99,USD,2025-10-05 15:00:00
396,171,116,2025-02-13,completed,134.05,16.38,9.41,0.71,127.79,117.67,USD,2025-02-13 02:00:00
397,100,318,2026-06-13,refunded,233.23,0.0,18.66,7.67,259.56,0.0,USD,2026-06-14 12:00:00
398,343,83,2026-08-23,pending,203.32,0.0,16.27,14.52,234.11,203.32,USD,2026-08-25 03:00:00
399,263,510,2026-07-08,completed,81.24,2.36,6.31,6.12,91.31,78.88,USD,2026-07-09 14:00:00
400,313,83,2025-10-28,pending,302.32,14.94,22.99,7.08,317.45,287.38,USD,2025-10-28 19:00:00
401,358,502,2026-02-09,completed,264.69,53.2,16.92,14.73,243.14,211.49,USD,2026-02-10 00:00:00
402,48,769,2025-01-31,pending,170.04,10.0,12.8,11.69,184.53,160.04,USD,2025-02-02 03:00:00
403,340,594,2026-01-06,cancelled,288.14,0.0,23.05,11.55,322.74,288.14,USD,2026-01-07 00:00:00
404,361,527,2026-01-04,completed,528.98,0.0,42.32,7.57,578.87,528.98,USD,2026-01-05 23:00:00
405,139,725,2026-03-23,refunded,73.59,4.32,5.54,13.47,88.28,0.0,USD,2026-03-25 01:00:00
406,156,657,2026-04-20,completed,138.61,0.0,11.09,8.72,158.42,138.61,USD,2026-04-21 13:00:00
407,297,587,2025-01-01,completed,143.76,0.0,11.5,9.85,165.11,143.76,USD,2025-01-02 02:00:00
408,191,451,2025-09-05,completed,283.98,28.2,20.46,11.81,288.05,255.78,USD,2025-09-05 04:00:00
409,466,313,2025-10-22,completed,104.43,0.0,8.35,6.1,118.88,104.43,USD,2025-10-24 05:00:00
410,49,496,2025-10-19,completed,273.55,0.0,21.88,14.3,309.73,273.55,USD,2025-10-19 21:00:00
411,85,86,2025-11-30,completed,114.38,11.03,8.27,14.82,126.44,103.35,USD,2025-12-01 08:00:00
412,406,705,2026-03-02,completed,66.41,13.12,4.26,8.81,66.36,53.29,USD,2026-03-02 01:00:00
413,341,709,2025-12-23,completed,177.29,0.0,14.18,3.33,194.8,177.29,USD,2025-12-25 05:00:00
414,431,210,2025-05-22,completed,112.44,0.0,9.0,11.62,133.06,112.44,USD,2025-05-24 17:00:00
415,12,606,2026-02-08,completed,189.93,21.45,13.48,4.83,186.79,168.48,USD,2026-02-10 15:00:00
416,68,556,2025-12-29,completed,222.49,19.08,16.27,8.66,228.34,203.41,USD,2025-12-29 22:00:00
417,419,684,2025-05-02,completed,40.82,0.0,3.27,1.3,45.39,40.82,USD,2025-05-02 06:00:00
418,407,720,2026-01-18,completed,122.73,0.0,9.82,12.11,144.66,122.73,USD,2026-01-18 06:00:00
419,413,595,2025-11-13,completed,177.39,7.89,13.56,14.39,197.45,169.5,USD,2025-11-14 03:00:00
420,449,750,2026-05-04,completed,288.95,0.0,23.12,1.41,313.48,288.95,USD,2026-05-04 00:00:00
421,116,261,2025-08-26,completed,265.99,0.0,21.28,10.97,298.24,265.99,USD,2025-08-26 12:00:00
422,49,356,2026-06-25,completed,87.1,0.0,6.97,12.91,106.98,87.1,USD,2026-06-26 20:00:00
423,149,120,2025-11-22,completed,149.04,0.0,11.92,1.64,162.6,149.04,USD,2025-11-22 03:00:00
424,499,686,2026-07-26,completed,230.42,0.0,18.43,3.7,252.55,230.42,USD,2026-07-27 20:00:00
425,259,222,2025-03-03,completed,141.53,0.0,11.32,5.88,158.73,141.53,USD,2025-03-05 14:00:00
426,3,404,2025-03-18,pending,94.18,11.74,6.6,12.55,101.59,82.44,USD,2025-03-20 23:00:00
427,372,131,2025-05-13,completed,162.71,0.0,13.02,7.4,183.13,162.71,USD,2025-05-15 21:00:00
428,422,207,2026-05-11,completed,215.85,0.0,17.27,2.05,235.17,215.85,USD,2026-05-11 20:00:00
429,62,541,2025-11-04,completed,80.28,0.0,6.42,3.85,90.55,80.28,USD,2025-11-05 22:00:00
430,280,201,2026-02-14,completed,247.45,7.3,19.21,7.01,266.37,240.15,USD,2026-02-14 03:00:00
431,373,413,2025-01-12,completed,184.83,0.0,14.79,0.59,200.21,184.83,USD,2025-01-12 17:00:00
432,479,362,2025-08-14,completed,253.49,0.0,20.28,9.46,283.23,253.49,USD,2025-08-16 08:00:00
433,304,492,2025-08-03,completed,160.11,15.94,11.53,0.38,156.08,144.17,USD,2025-08-03 14:00:00
434,170,207,2026-07-15,completed,479.26,100.04,30.34,11.71,421.27,379.22,USD,2026-07-15 21:00:00
435,456,388,2025-03-05,completed,213.01,21.52,15.32,11.01,217.82,191.49,USD,2025-03-06 05:00:00
436,181,24,2026-06-07,completed,272.76,0.0,21.82,12.98,307.56,272.76,USD,2026-06-07 23:00:00
437,317,415,2025-08-12,refunded,246.78,0.0,19.74,2.37,268.89,0.0,USD,2025-08-14 05:00:00
438,421,85,2026-04-16,completed,147.62,0.0,11.81,9.04,168.47,147.62,USD,2026-04-18 17:00:00
439,266,583,2025-06-26,completed,200.14,44.27,12.47,11.72,180.06,155.87,USD,2025-06-27 14:00:00
440,356,680,2025-02-04,completed,106.37,0.0,8.51,7.74,122.62,106.37,USD,2025-02-05 17:00:00
441,421,322,2026-02-17,completed,457.45,0.0,36.6,1.96,496.01,457.45,USD,2026-02-19 04:00:00
442,301,707,2025-04-18,completed,229.24,0.0,18.34,1.48,249.06,229.24,USD,2025-04-19 04:00:00
443,211,314,2025-03-31,completed,89.73,8.3,6.51,9.09,97.03,81.43,USD,2025-04-01 08:00:00
444,323,699,2026-07-12,completed,392.75,0.0,31.42,7.46,431.63,392.75,USD,2026-07-14 20:00:00
445,201,416,2025-05-18,completed,153.17,0.0,12.25,13.94,179.36,153.17,USD,2025-05-19 03:00:00
446,342,443,2026-08-20,completed,298.31,42.44,20.47,12.51,288.85,255.87,USD,2026-08-20 19:00:00
447,41,327,2025-07-31,refunded,39.74,1.34,3.07,10.86,52.33,0.0,USD,2025-07-31 01:00:00
448,24,749,2025-06-18,completed,347.74,69.21,22.28,14.74,315.55,278.53,USD,2025-06-18 01:00:00
449,238,566,2025-10-03,completed,222.92,32.53,15.23,10.42,216.04,190.39,USD,2025-10-05 07:00:00
450,59,400,2025-06-18,pending,83.98,0.0,6.72,1.39,92.09,83.98,USD,2025-06-18 16:00:00
451,366,637,2026-07-17,completed,220.29,3.01,17.38,1.16,235.82,217.28,USD,2026-07-19 05:00:00
452,91,371,2026-01-06,completed,428.66,0.0,34.29,12.24,475.19,428.66,USD,2026-01-06 03:00:00
453,250,702,2026-03-28,completed,108.85,15.34,7.48,5.41,106.4,93.51,USD,2026-03-30 09:00:00
454,89,380,2025-02-16,pending,107.73,0.0,8.62,13.86,130.21,107.73,USD,2025-02-17 05:00:00
455,461,648,2025-05-26,completed,145.99,24.73,9.7,1.77,132.73,121.26,USD,2025-05-28 10:00:00
456,422,204,2025-12-28,completed,176.22,0.0,14.1,2.98,193.3,176.22,USD,2025-12-30 11:00:00
457,1,454,2025-10-23,pending,311.13,0.0,24.89,11.6,347.62,311.13,USD,2025-10-24 17:00:00
458,198,491,2026-08-11,completed,231.32,0.0,18.51,12.71,262.54,231.32,USD,2026-08-13 22:00:00
459,472,422,2026-03-15,completed,145.9,5.37,11.24,13.01,164.78,140.53,USD,2026-03-17 20:00:00
460,245,360,2025-06-30,refunded,206.08,0.0,16.49,1.49,224.06,0.0,USD,2025-07-02 02:00:00
461,423,2,2025-10-03,cancelled,473.22,77.0,31.7,5.73,433.65,396.22,USD,2025-10-04 11:00:00
462,45,780,2026-03-27,completed,258.45,0.0,20.68,9.7,288.83,258.45,USD,2026-03-29 18:00:00
463,215,173,2025-09-06,completed,157.41,2.03,12.43,13.78,181.59,155.38,USD,2025-09-08 21:00:00
464,436,138,2025-11-15,completed,142.8,4.52,11.06,3.59,152.93,138.28,USD,2025-11-16 05:00:00
465,98,649,2026-05-01,pending,197.82,0.0,15.83,9.01,222.66,197.82,USD,2026-05-01 23:00:00
466,6,62,2025-06-24,completed,308.66,45.74,21.03,2.15,286.1,262.92,USD,2025-06-24 21:00:00
467,368,611,2025-03-02,completed,97.23,11.03,6.9,11.21,104.31,86.2,USD,2025-03-04 19:00:00
468,42,281,2025-09-08,completed,281.75,45.58,18.89,1.91,256.97,236.17,USD,2025-09-08 11:00:00
469,151,577,2025-05-14,completed,155.16,29.32,10.07,15.0,150.91,125.84,USD,2025-05-14 00:00:00
470,407,173,2025-12-01,completed,171.91,40.81,10.49,1.38,142.97,131.1,USD,2025-12-02 12:00:00
471,446,563,2026-06-02,completed,712.24,0.0,56.98,10.28,779.5,712.24,USD,2026-06-04 20:00:00
472,66,794,2026-04-08,completed,263.36,0.0,21.07,11.66,296.09,263.36,USD,2026-04-08 23:00:00
473,249,404,2026-03-19,completed,115.15,0.0,9.21,3.87,128.23,115.15,USD,2026-03-20 12:00:00
474,397,447,2025-11-25,completed,222.48,8.24,17.14,3.82,235.2,214.24,USD,2025-11-25 07:00:00
475,196,491,2026-06-24,completed,318.7,31.41,22.98,8.94,319.21,287.29,USD,2026-06-26 11:00:00
476,176,288,2026-07-16,completed,265.26,0.0,21.22,9.46,295.94,265.26,USD,2026-07-18 19:00:00
477,272,441,2026-04-06,completed,22.69,0.0,1.82,10.81,35.32,22.69,USD,2026-04-07 21:00:00
478,389,515,2025-03-12,completed,166.94,0.0,13.36,8.7,189.0,166.94,USD,2025-03-12 08:00:00
479,21,20,2025-06-30,completed,229.05,29.93,15.93,2.62,217.67,199.12,USD,2025-06-30 07:00:00
480,26,363,2026-08-05,completed,216.83,53.77,13.04,13.86,189.96,163.06,USD,2026-08-07 05:00:00
481,54,422,2025-02-14,completed,122.29,5.75,9.32,2.5,128.36,116.54,USD,2025-02-14 09:00:00
482,171,168,2025-12-01,completed,268.24,52.16,17.29,8.48,241.85,216.08,USD,2025-12-01 04:00:00
483,140,377,2026-01-23,pending,348.69,71.77,22.15,13.8,312.87,276.92,USD,2026-01-25 16:00:00
484,241,316,2025-08-26,completed,42.09,0.0,3.37,13.69,59.15,42.09,USD,2025-08-27 13:00:00
485,151,444,2026-03-04,completed,38.39,0.0,3.07,2.52,43.98,38.39,USD,2026-03-05 18:00:00
486,313,230,2025-02-16,completed,221.17,0.0,17.69,3.58,242.44,221.17,USD,2025-02-18 00:00:00
487,161,719,2025-05-14,completed,282.82,18.55,21.14,9.03,294.44,264.27,USD,2025-05-15 00:00:00
488,419,511,2025-06-29,pending,109.21,11.63,7.81,5.06,110.45,97.58,USD,2025-06-29 16:00:00
489,155,502,2025-04-14,completed,24.21,0.0,1.94,10.96,37.11,24.21,USD,2025-04-15 13:00:00
490,123,654,2025-09-23,refunded,168.91,0.0,13.51,7.84,190.26,0.0,USD,2025-09-23 05:00:00
491,431,18,2025-10-12,pending,219.03,0.0,17.52,3.99,240.54,219.03,USD,2025-10-12 21:00:00
