session_id,user_id,started_at,duration_seconds,events_count,converted
783,162,2025-08-31,4136,53,False
784,250,2025-12-20,2667,66,False
785,66,2025-03-15,4551,91,False
786,200,2025-11-04,491,112,False
787,329,2025-08-16,2637,118,False
788,378,2025-01-08,5140,117,False
789,506,2025-05-06,3207,42,False
790,317,2026-08-12,4531,175,False
791,495,2025-11-30,3082,164,False
792,349,2025-01-24,3461,109,False
793,351,2026-06-22,3855,26,False
794,1,2025-03-15,4033,84,False
795,626,2026-01-15,2361,70,False
796,555,2025-01-26,3602,118,False
797,46,2026-05-23,1860,75,False
798,38,2026-01-16,99,194,False
799,590,2026-06-04,579,123,False
800,166,2025-07-03,3363,11,False
801,718,2026-06-27,3200,52,False
802,643,2026-06-27,1343,129,False
803,331,2025-10-17,2406,33,False
804,788,2025-12-26,5120,17,False
805,425,2025-08-17,4398,103,False
806,794,2026-04-20,2226,53,False
807,42,2026-01-25,2954,5,False
808,474,2025-03-30,3814,139,False
809,654,2025-09-06,3870,145,False
810,208,2025-09-07,829,142,False
811,666,2025-09-22,1535,19,False
812,668,2026-01-15,2570,166,False
813,627,2025-06-19,4879,18,False
814,521,2025-04-24,590,108,False
815,75,2025-10-05,3914,191,False
816,789,2025-08-20,2212,160,False
817,707,2026-07-05,2190,188,False
818,440,2026-04-03,3039,101,False
819,319,2025-05-29,1092,85,False
820,421,2026-02-19,3426,41,False
821,788,2026-01-03,2675,198,False
822,36,2026-07-02,2153,89,False
823,385,2026-03-29,816,121,False
824,156,2025-12-05,883,35,False
825,653,2025-06-01,1124,62,False
826,534,2025-05-06,3572,109,False
827,731,2025-08-16,2133,166,False
828,796,2026-06-18,94,103,False
829,94,2026-06-30,4722,39,False
830,381,2026-08-07,4372,52,False
831,746,2026-08-19,3792,118,False
832,24,2025-10-22,3656,97,False
833,697,2026-01-01,3539,44,False
834,320,2025-02-21,4187,121,False
835,429,2025-04-07,5004,134,False
836,102,2025-06-03,5258,87,False
837,273,2025-04-13,1579,180,False
838,768,2026-04-02,1786,45,False
839,742,2026-05-28,926,75,False
840,114,2025-01-01,2890,190,True
841,451,2026-02-19,2254,15,False
842,95,2025-06-28,3427,160,False
843,792,2025-10-28,3353,34,False
844,367,2025-08-12,3175,43,False
845,207,2025-04-02,114,33,False
846,434,2026-04-24,3432,95,True
847,161,2025-07-06,810,43,False
848,574,2025-09-23,5088,76,False
849,278,2025-12-25,226,38,False
850,295,2025-11-16,2628,199,False
851,606,2025-04-23,2149,127,False
852,718,2026-02-12,4657,144,False
853,164,2025-04-07,80,12,False
854,479,2026-04-22,3419,130,False
855,246,2026-01-29,4454,153,False
856,38,2025-07-25,4232,30,False
857,205,2025-08-03,1598,187,False
858,28,2025-04-15,1790,38,False
859,626,2025-09-27,1168,184,False
860,376,2025-04-21,1797,186,False
861,436,2025-11-04,2313,53,False
862,352,2025-04-08,5052,90,False
863,217,2026-06-24,4818,29,False
864,362,2025-03-11,4503,3,False
865,123,2026-03-13,2199,92,False
866,46,2025-09-25,2748,99,False
867,126,2025-07-26,2742,34,False
868,43,2025-04-22,2504,124,False
869,443,2026-01-22,1093,182,False
870,49,2026-04-20,1378,58,False
871,312,2026-01-29,3146,152,False
872,588,2025-01-01,1144,85,False
873,461,2026-05-21,436,89,False
874,482,2026-08-02,1241,55,False
875,230,2026-03-05,4919,197,False
876,110,2025-01-09,5086,88,False
877,124,2025-11-03,325,184,False
878,345,2025-07-17,1461,196,False
879,713,2026-02-01,4346,38,False
880,755,2026-04-03,2426,92,False
881,110,2026-06-23,1169,15,False
882,56,2026-06-14,3692,161,False
883,372,2026-08-09,3536,72,False
884,152,2025-02-22,3496,26,False
885,110,2025-03-13,2100,45,False
886,312,2026-05-02,4170,158,False
887,770,2026-03-11,1326,19,False
888,189,2026-04-02,2066,101,False
889,69,2025-05-23,4865,191,False
890,127,2025-10-07,1815,73,False
891,497,2026-01-26,680,39,False
892,779,2026-01-16,2729,115,False
893,769,2026-06-06,3657,126,False
894,614,2025-08-11,3438,70,False
895,424,2026-05-23,1413,145,True
896,584,2025-07-09,5371,162,False
897,50,2026-04-07,4002,128,False
898,746,2025-01-21,3184,158,False
899,629,2025-05-05,4008,70,False
900,150,2025-01-05,4152,46,False
901,237,2025-05-12,3120,178,False
902,712,2025-11-16,4994,86,False
903,434,2026-06-13,1568,22,False
904,787,2025-01-08,47,28,False
905,319,2025-12-22,3177,195,False
906,470,2025-03-16,1394,2,False
907,4,2025-04-16,4453,172,False
908,723,2025-02-28,47,60,False
909,667,2025-12-24,4250,199,False
910,653,2026-01-20,4881,112,False
911,605,2025-06-17,5008,150,False
912,255,2026-02-11,2110,152,False
913,28,2025-09-01,4419,89,False
914,266,2026-04-03,3144,190,False
915,539,2025-11-14,151,144,False
916,541,2026-08-14,2625,85,False
917,689,2026-02-09,3879,71,False
918,442,2026-08-18,4075,1,False
919,274,2026-07-07,2065,46,False
920,308,2025-05-07,2007,130,False
921,785,2025-07-30,3504,137,False
922,38,2025-08-02,95,42,False
923,526,2026-01-06,4599,92,False
924,19,2025-12-07,1957,115,True
925,371,2025-10-14,3166,40,False
926,79,2025-01-27,2555,90,False
927,180,2025-09-29,2176,161,False
928,324,2025-04-27,2207,56,False
929,260,2026-07-31,4203,153,False
930,22,2026-06-03,1496,60,False
931,629,2025-04-21,5133,20,False
932,119,2025-09-05,548,69,False
933,570,2026-01-21,2284,84,False
934,775,2025-10-22,180,35,False
935,199,2025-04-14,2148,145,False
936,361,2026-03-24,4922,141,False
937,517,2026-07-05,3040,110,False
938,747,2026-05-06,384,79,False
939,304,2025-08-04,3690,12,False
940,152,2026-06-09,2162,143,False
941,89,2026-06-20,688,68,False
942,287,2026-06-28,450,116,False
943,666,2026-05-16,2391,64,False
944,537,2025-06-28,626,46,False
945,183,2025-11-01,3520,118,False
946,792,2026-01-29,3506,64,False
947,514,2026-05-09,4758,85,False
948,560,2025-03-09,4991,184,False
949,2,2025-02-10,5040,51,False
950,722,2026-08-12,1899,84,False
951,57,2026-02-27,1397,67,False
952,40,2025-06-12,4034,23,False
953,554,2026-08-28,2309,85,False
954,244,2025-08-25,4221,128,False
955,747,2026-01-19,4472,66,False
956,707,2026-07-19,3468,69,False
957,437,2026-06-03,2560,134,False
958,419,2026-01-18,4695,93,False
959,134,2025-12-01,2760,116,False
960,136,2025-06-24,1032,42,True
961,10,2025-04-18,622,92,False
962,136,2025-02-22,433,3,False
963,354,2025-01-10,595,114,False
964,607,2025-10-24,2479,117,False
965,59,2025-08-01,3198,34,True
966,127,2025-12-25,2897,87,False
967,302,2025-11-07,1991,137,False
968,399,2026-02-10,2027,81,False
969,340,2025-04-28,2838,192,False
970,146,2025-04-10,4980,184,False
971,604,2025-03-18,3926,30,False
972,167,2026-03-05,692,52,False
973,94,2026-07-07,1507,64,False
974,318,2025-08-09,5040,117,False
975,792,2025-03-29,4665,120,False
976,95,2026-07-28,2298,165,False
977,101,2025-05-20,1404,72,False
978,528,2026-02-01,4504,91,False
979,498,2026-06-20,4490,98,False
980,133,2026-07-12,2059,150,False
981,521,2025-05-16,521,91,False
982,602,2025-01-19,2757,112,False
983,510,2025-09-13,3349,19,False
984,418,2026-07-03,3725,70,False
985,368,2025-10-14,4900,91,False
986,278,2026-06-17,2574,181,False
987,55,2026-05-22,4921,23,True
988,492,2025-11-07,4723,75,False
989,634,2026-06-12,267,128,False
990,327,2026-08-16,2913,92,False
991,588,2026-02-17,824,61,False
992,66,2026-03-31,127,129,False
993,80,2025-09-28,242,7,False
994,248,2026-08-28,4318,119,False
995,278,2025-08-04,4671,175,False
996,420,2026-04-05,2683,102,False
997,26,2026-07-26,5313,158,False
998,84,2026-07-10,3646,138,True
999,582,2026-06-20,280,124,False
1000,586,2025-04-30,1767,139,False
1001,616,2026-08-18,3579,195,False
1002,286,2025-04-30,3783,106,False
1003,539,2025-05-24,3860,56,False
1004,164,2025-11-05,3908,101,False
1005,696,2025-03-29,3365,96,False
1006,7,2026-03-19,5392,33,False
1007,491,2026-07-18,3236,190,False
1008,68,2025-06-10,1988,142,False
1009,661,2025-07-18,1040,72,False
1010,190,2025-09-11,1209,198,False
1011,17,2025-02-22,2356,64,False
1012,294,2025-04-15,2617,58,False
1013,718,2026-07-31,561,41,False
1014,123,2026-07-16,3744,40,True
1015,218,2025-11-01,2151,120,False
1016,436,2026-03-28,2616,187,False
1017,697,2025-01-30,3720,110,False
1018,156,2025-01-24,4657,82,False
1019,291,2026-06-22,3069,164,False
1020,764,2025-01-14,5202,138,False
1021,559,2026-03-06,3832,30,False
1022,452,2026-08-27,5292,94,False
1023,290,2026-04-27,2258,126,False
1024,638,2025-08-29,706,112,False
1025,754,2025-11-22,1338,4,False
1026,338,2026-01-01,1337,67,False
1027,764,2025-09-27,1831,197,False
1028,164,2026-07-30,1611,154,False
1029,675,2025-01-27,2716,148,False
1030,360,2026-08-04,5016,101,False
1031,169,2026-06-06,627,112,False
1032,330,2025-02-28,4225,96,False
1033,325,2025-12-11,3078,48,False
1034,499,2026-01-21,681,112,False
1035,638,2026-08-21,4320,169,False
1036,729,2026-08-26,2384,187,False
1037,110,2025-10-13,3605,70,False
1038,190,2025-04-20,5019,163,False
1039,667,2026-05-04,833,64,False
1040,78,2026-02-07,1137,12,False
1041,240,2025-11-08,1016,60,False
1042,573,2026-04-15,3002,72,False
1043,429,2025-02-20,5283,199,False
1044,1,2025-02-15,3731,31,False
1045,119,2025-10-20,3173,88,False
1046,636,2025-08-23,377,182,False
1047,273,2025-04-06,1828,45,True
1048,583,2025-05-05,2348,50,False
1049,539,2025-10-23,2656,122,False
1050,661,2025-02-04,4960,153,False
1051,464,2026-03-08,1919,53,False
1052,73,2025-03-02,93,123,False
1053,101,2026-02-09,2296,127,False
1054,163,2025-07-27,3431,153,False
1055,145,2025-04-06,2084,116,True
1056,442,2025-12-18,4723,134,False
1057,369,2026-01-19,4322,72,False
1058,262,2026-08-02,2338,58,False
1059,456,2025-09-22,4906,83,False
1060,677,2026-07-22,1420,100,False
1061,299,2025-10-16,5003,110,False
1062,367,2026-06-14,3932,35,False
1063,707,2025-06-20,892,163,False
1064,344,2026-04-14,2000,47,False
1065,67,2025-05-14,3585,51,False
1066,148,2025-01-25,1825,25,False
1067,216,2025-03-21,4357,53,False
1068,450,2025-09-04,1428,175,False
1069,323,2025-03-21,4947,174,False
1070,277,2026-04-19,5189,57,False
1071,665,2025-02-24,576,49,False
1072,361,2026-08-11,4032,27,False
1073,381,2025-08-01,3616,67,False
1074,218,2025-10-08,774,48,False
1075,372,2026-03-28,3556,16,False
1076,488,2026-03-02,1627,53,False
1077,736,2026-05-24,4381,47,True
1078,671,2026-08-28,4844,25,True
1079,4,2025-07-04,34,67,False
1080,17,2026-01-14,4485,139,False
1081,669,2026-02-11,5299,199,False
1082,185,2026-04-18,1921,133,False
1083,21,2025-06-24,5302,149,False
1084,542,2026-08-10,3838,118,False
1085,778,2025-05-26,3075,124,True
1086,566,2026-03-08,571,173,False
1087,109,2026-06-22,2702,178,False
1088,236,2025-03-22,829,11,False
1089,232,2025-11-23,1581,101,False
1090,229,2026-08-18,4867,121,True
1091,501,2025-03-31,630,196,False
1092,598,2026-05-04,2947,118,False
1093,235,2026-05-24,5289,52,False
1094,447,2025-06-10,761,143,False
1095,390,2026-03-06,1048,194,False
1096,312,2026-08-23,2664,65,False
1097,147,2025-08-24,2700,62,False
1098,45,2025-02-18,2521,85,False
1099,755,2025-06-07,1226,123,False
1100,523,2026-07-25,5383,68,False
1101,673,2026-07-13,605,138,False
1102,235,2026-05-26,108,78,False
1103,170,2025-12-19,1343,99,False
1104,462,2025-06-16,4001,128,False
1105,557,2026-01-10,720,47,False
1106,578,2026-06-07,4091,52,False
1107,438,2026-05-14,2148,55,False
1108,371,2025-02-06,4192,173,False
1109,452,2026-03-08,1187,120,False
1110,203,2026-08-01,4205,198,False
1111,130,2025-03-18,39,57,True
1112,172,2026-01-03,3840,85,False
1113,269,2026-01-12,155,84,False
1114,564,2025-11-13,2305,198,False
1115,696,2026-04-02,3819,131,False
1116,714,2026-08-25,295,96,False
1117,316,2026-01-30,4987,112,False
1118,784,2025-01-17,5225,4,False
1119,789,2025-11-11,3737,70,False
1120,643,2025-11-08,1330,180,False
1121,56,2025-06-14,3851,55,False
1122,483,2026-03-23,1669,67,False
1123,228,2025-12-13,3589,81,False
1124,692,2025-03-10,850,13,False
1125,180,2026-04-17,3337,100,False
1126,312,2025-01-10,1811,37,False
1127,201,2026-06-12,3181,140,False
1128,706,2026-01-09,1790,145,False
1129,458,2026-08-28,1491,86,False
1130,345,2025-07-25,1961,47,False
1131,653,2025-05-16,4731,151,False
1132,477,2025-10-20,2197,146,False
1133,485,2026-05-06,3741,64,False
1134,136,2026-01-13,3616,166,False
1135,302,2025-09-28,3261,107,False
1136,398,2025-08-23,5243,182,False
1137,336,2026-04-24,267,136,False
1138,274,2025-05-11,2835,181,True
1139,789,2025-01-21,5269,57,False
1140,294,2025-05-25,5368,36,False
1141,478,2025-05-08,2410,155,False
1142,479,2025-04-24,325,112,False
1143,169,2025-07-07,1951,154,True
1144,706,2026-03-11,2047,176,False
1145,124,2025-05-31,1982,72,False
1146,661,2025-03-23,191,49,False
1147,476,2025-08-31,4991,37,False
1148,280,2026-08-14,3237,199,False
1149,216,2026-07-24,2078,111,False
1150,588,2025-01-03,5287,147,True
1151,360,2025-01-08,4590,190,False
1152,439,2025-07-04,1169,186,False
1153,289,2025-03-30,1011,198,False
1154,279,2026-05-03,3883,62,False
1155,215,2025-04-01,4735,135,False
1156,727,2025-02-24,4128,41,False
1157,709,2025-05-18,4456,93,False
1158,130,2025-12-23,586,189,False
1159,109,2025-04-11,940,56,False
1160,645,2025-06-26,2353,57,False
1161,288,2025-11-02,3202,114,False
1162,170,2026-08-10,780,180,False
1163,172,2026-06-10,356,127,False
1164,714,2025-05-13,1921,34,False
1165,211,2025-06-26,3839,192,False
1166,578,2025-02-13,4362,72,False
1167,365,2025-06-29,4420,91,False
1168,372,2026-01-08,1590,126,False
1169,270,2025-11-11,1597,137,False
1170,62,2025-08-17,5041,182,True
1171,70,2025-01-12,871,46,False
1172,145,2026-07-03,4198,92,False
1173,230,2025-08-25,52,65,False
1174,132,2026-07-10,1443,120,False
1175,224,2026-03-23,1059,56,False
1176,610,2026-04-28,2318,65,False
1177,9,2025-09-13,618,133,True
1178,498,2025-03-20,3347,39,False
1179,418,2025-05-17,2395,88,False
1180,175,2026-02-04,3288,148,False
1181,230,2025-12-22,3932,94,False
1182,295,2025-02-25,3053,147,False
1183,218,2026-06-07,2836,90,False
1184,248,2025-01-16,2050,172,False
1185,337,2025-10-13,3563,169,False
1186,522,2025-04-30,5099,30,False
1187,514,2025-04-16,805,176,False
1188,265,2025-10-28,502,12,False
1189,233,2025-07-18,4319,183,False
1190,615,2025-10-01,3429,125,False
1191,612,2026-07-28,3140,29,False
1192,556,2026-04-17,221,98,False
1193,551,2025-07-17,2372,191,False
1194,195,2025-11-14,3014,125,False
1195,532,2025-08-16,4072,104,True
1196,260,2025-06-10,1019,48,False
1197,426,2025-10-05,3248,74,False
1198,440,2025-03-26,482,165,False
1199,637,2025-05-23,4378,170,False
1200,727,2025-12-12,313,89,True
1201,336,2026-03-24,3083,111,False
1202,90,2026-02-14,5161,135,False
1203,15,2026-08-22,1911,194,False
1204,287,2025-05-10,719,39,False
1205,345,2025-03-15,3520,14,False
1206,480,2026-01-19,1960,10,False
1207,284,2025-12-11,3606,108,True
1208,260,2026-06-07,2555,72,False
1209,588,2025-03-19,1905,21,False
1210,232,2025-05-28,160,85,False
1211,37,2025-09-08,2013,123,False
1212,346,2026-05-13,4995,86,False
1213,495,2025-04-30,5345,137,False
1214,155,2026-07-31,112,48,False
1215,9,2025-03-09,1083,197,False
1216,483,2026-07-23,4924,94,False
1217,152,2026-02-13,4489,100,True
1218,703,2025-03-27,200,101,False
1219,269,2026-08-24,2316,187,False
1220,729,2025-01-30,2233,57,False
1221,70,2025-08-25,5316,100,False
1222,378,2026-03-18,4234,67,False
1223,331,2025-07-28,4172,119,False
1224,235,2025-08-20,163,112,True
1225,289,2025-06-23,3749,185,False
1226,306,2025-04-18,4378,9,False
1227,48,2025-12-20,2250,149,False
1228,183,2025-09-29,2556,9,False
1229,221,2026-05-08,1390,113,False
1230,479,2025-11-26,2560,87,False
1231,234,2025-11-08,1851,18,False
1232,108,2025-04-09,1029,13,False
1233,551,2025-06-02,5359,158,False
1234,255,2025-01-23,1284,149,False
1235,17,2026-08-15,1038,118,False
1236,137,2026-04-20,4318,117,False
1237,442,2025-06-14,874,19,False
1238,165,2025-10-04,85,6,False
1239,742,2025-12-08,3178,163,False
1240,538,2025-05-29,1741,66,False
1241,239,2025-03-19,3761,157,False
1242,795,2026-08-03,1750,18,False
1243,573,2025-08-05,533,133,False
1244,541,2026-04-06,1484,181,False
1245,60,2026-01-20,2177,75,False
1246,196,2025-09-02,1698,62,False
1247,485,2026-01-09,3234,150,False
1248,327,2025-06-15,688,77,False
1249,682,2025-06-03,3521,66,False
1250,503,2026-03-19,925,157,False
1251,64,2026-04-17,3262,136,False
1252,694,2026-03-16,3021,44,False
1253,748,2026-03-01,905,90,False
1254,572,2026-06-21,3046,42,False
1255,615,2025-07-04,5231,98,False
1256,117,2025-01-08,5022,161,False
1257,591,2025-06-18,4087,130,False
1258,484,2026-01-18,2888,107,False
1259,101,2025-12-29,4171,62,False
1260,158,2025-06-21,2381,52,False
1261,440,2026-04-18,1692,125,False
1262,300,2026-08-15,540,32,False
1263,462,2025-03-16,2631,177,False
1264,772,2025-01-16,3982,158,False
1265,503,2026-02-26,4645,153,False
1266,714,2025-10-23,2425,41,False
1267,24,2026-02-11,3744,69,False
1268,206,2026-03-08,4106,98,False
1269,713,2025-01-25,1320,165,False
1270,583,2026-04-02,1069,38,False
1271,287,2025-04-17,3050,166,False
1272,264,2026-01-20,3333,75,False
1273,597,2026-08-22,281,176,False
1274,7,2025-10-14,3919,17,False
1275,65,2025-08-01,2616,149,False
1276,681,2026-07-07,1972,3,False
1277,603,2025-09-11,2537,67,False
1278,658,2025-12-17,2607,115,False
1279,383,2025-05-02,3898,151,False
1280,236,2025-11-13,375,114,False
1281,315,2025-02-14,4573,71,False
1282,618,2026-06-05,1481,38,False
1283,192,2026-01-06,4649,72,False
1284,26,2025-09-27,913,40,False
1285,398,2026-03-31,1961,8,True
1286,432,2026-01-04,2041,154,False
1287,336,2025-09-12,976,197,False
1288,786,2025-07-19,508,89,False
1289,485,2025-02-11,37,68,False
1290,631,2025-05-09,4479,121,False
1291,188,2025-09-02,657,1,False
1292,461,2025-10-07,3969,56,False
1293,285,2026-08-27,121,91,False
1294,293,2025-07-23,4678,117,False
1295,82,2025-10-20,1369,60,False
1296,589,2025-01-23,5119,84,False
1297,368,2025-02-25,2565,47,False
1298,781,2025-10-23,3059,55,False
1299,469,2025-07-31,2594,67,False
1300,154,2026-02-03,4031,111,False
1301,576,2026-05-28,1194,182,False
1302,40,2025-02-01,2662,14,False
1303,598,2025-04-11,1357,40,False
1304,302,2025-12-11,4249,26,False
1305,32,2025-03-02,4635,34,False
1306,414,2025-07-08,2912,89,False
1307,386,2026-03-06,3377,189,False
1308,197,2025-01-25,3984,62,False
1309,86,2026-01-11,2211,142,False
1310,494,2025-02-28,1506,161,False
1311,364,2026-04-06,5119,38,False
1312,245,2026-03-11,3718,40,False
1313,449,2025-02-02,161,141,False
1314,786,2025-11-24,3136,27,False
1315,696,2025-10-14,2438,164,False
1316,213,2026-08-04,1371,14,False
1317,295,2025-01-25,4267,117,False
1318,643,2026-02-18,3712,163,False
1319,105,2025-11-27,2518,188,False
1320,772,2026-08-08,2018,172,False
1321,330,2026-03-22,1229,128,False
1322,400,2025-06-23,3407,180,False
1323,778,2025-03-08,4622,103,False
1324,160,2025-12-20,3564,177,False
1325,133,2026-05-31,89,197,False
1326,713,2025-12-06,3634,174,True
1327,579,2025-12-19,2380,135,False
1328,322,2025-11-14,3700,194,False
1329,85,2025-08-14,2068,199,False
1330,436,2026-06-29,2271,80,True
1331,612,2025-04-12,2450,60,False
1332,40,2025-11-17,3384,131,False
1333,174,2026-06-12,4546,97,False
1334,279,2025-06-10,4899,9,False
1335,225,2025-09-14,979,62,False
1336,445,2026-03-03,395,173,False
1337,789,2025-03-19,4504,179,False
1338,555,2025-06-10,4235,29,False
1339,412,2026-03-16,1523,139,False
1340,761,2025-02-20,721,136,False
1341,655,2025-08-16,705,156,False
1342,467,2025-12-24,2530,65,False
1343,42,2026-06-01,1547,153,False
1344,218,2025-03-25,911,117,True
1345,741,2025-11-21,4389,34,False
1346,446,2026-03-10,4231,158,False
1347,741,2025-08-29,2872,193,False
1348,57,2025-09-23,229,102,False
1349,145,2025-10-07,780,23,False
1350,119,2026-06-10,3795,190,False
1351,78,2026-01-09,2044,31,False
1352,282,2025-09-03,2186,62,False
