remote_id,remote_brand_id,remote_created,remote_gateway_id,transaction_type,status,errordesc,psp,pp,paymentmethod,country,card_bin,source
19862,1001,1767487684,9,payout,12,,LegacyPSP-B,,,BR,NL,CY
22087,1005,1767487696,10,payout,3,Issuer unavailable,,,,CA,MX,BR
13272,1058,1767488144,3,authorization,12,,,,,PL,ES,BR
4345,1074,1767488151,14,capture,3,Insufficient funds,,,wallet,ES,,CY
25694,1046,1767490551,12,authorization,12,,,,,NL,NL,CY
12336,1066,1767493450,14,authorization,12,,LegacyPSP-B,,,GB,ES,CY
17339,1015,1767494949,10,capture,12,,,,bank_transfer,PL,MX,CY
18684,1003,1767495283,7,refund,12,,,,,US,,CY
1598,1012,1767495431,12,capture,3,Insufficient funds,,,card,MX,PL,BR
10431,1012,1767495685,14,api_sale,4,,,PP-Fallback,,MX,BR,BR
27427,1031,1767495715,2,authorization,4,,,,,MX,ES,CY
28138,1010,1767495974,8,sale,12,,,,,NL,,CY
18928,1030,1767497521,8,payout,4,,,,,CA,,CY
26288,1041,1767497771,13,deposit,12,,,PP-Fallback,,BR,GB,CY
26480,1057,1767497844,6,deposit,4,,,,,GB,,CY
10664,1035,1767497852,9,api_sale,4,,,,,PL,,CY
18205,1009,1767498740,13,api_sale,3,Invalid CVV,,,,CA,,CY
24516,1059,1767498839,9,capture,2,,,,,US,US,CY
1730,1052,1767499445,6,withdrawal,3,Do not honor,,,,CA,,CY
6067,1029,1767500774,5,api_sale,4,,LegacyPSP-A,,card,MX,,CY
21724,1064,1767503975,5,capture,2,,LegacyPSP-A,,,BR,US,CY
1038,1059,1767504844,12,refund,12,,,,,US,NL,CY
12529,1064,1767505091,12,payout,1,,,PP-Fallback,,BR,BR,CY
26822,1018,1767505306,8,api_sale,3,Transaction timed out. Old status pending. New status declined.,,,,DE,,CY
22131,1059,1767506239,14,refund,12,,LegacyPSP-A,,,US,,CY
15629,1058,1767506309,3,withdrawal,3,Suspected fraud,LegacyPSP-A,,,PL,CA,CY
3441,1067,1767507895,9,authorization,3,Invalid CVV,,,,CA,GB,CY
6929,1051,1767508682,1,deposit,2,,,,,FR,MX,CY
29483,1004,1767508724,13,authorization,3,Insufficient funds,,,,MX,,CY
15630,1049,1767508927,11,authorization,3,Card expired,,PP-Fallback,,CA,DE,CY
16190,1076,1767509251,7,api_sale,4,,,PP-Fallback,wallet,BR,,CY
25751,1002,1767509522,12,refund,3,Invalid CVV,LegacyPSP-B,,wallet,ES,NL,CY
24318,1058,1767509977,11,api_sale,12,,LegacyPSP-A,,,PL,GB,CY
1324,1018,1767509999,8,api_sale,2,,,,,DE,CA,CY
24875,1004,1767510912,8,withdrawal,3,Invalid CVV,,,,MX,US,CY
29145,1067,1767510916,14,api_sale,4,,,PP-Fallback,,CA,MX,CY
16361,1010,1767511378,8,authorization,3,Invalid CVV,,,,NL,GB,CY
26335,1066,1767514667,14,sale,3,Transaction timed out. Old status pending. New status declined.,LegacyPSP-B,,card,GB,ES,CY
28237,1031,1767516195,14,api_sale,3,Invalid CVV,LegacyPSP-B,,,MX,NL,CY
10704,1011,1767517841,14,refund,2,,LegacyPSP-B,PP-Fallback,bank_transfer,CA,NL,CY
20236,1010,1767519777,6,sale,3,Transaction timed out. Old status pending_async. New status declined.,,,bank_transfer,NL,,CY
4860,1051,1767519967,1,authorization,4,,LegacyPSP-A,,,FR,CA,CY
12732,1018,1767520054,10,deposit,2,,LegacyPSP-B,,wallet,DE,MX,CY
8966,1018,1767520086,8,capture,4,,,,,DE,,CY
27538,1012,1767520842,12,deposit,3,Do not honor,,,,MX,,CY
24660,1007,1767521943,4,payout,4,,,,bank_transfer,DE,,CY
10748,1004,1767522751,10,withdrawal,3,Insufficient funds,,PP-Fallback,,MX,,CY
10147,1058,1767524703,4,payout,4,,LegacyPSP-A,,,PL,FR,CY
2488,1054,1767524934,1,withdrawal,12,,,PP-Fallback,,BR,ES,CY
22841,1018,1767526000,10,authorization,12,,LegacyPSP-B,,,DE,,CY
2494,1029,1767527482,6,deposit,12,,,,,MX,,CY
27698,1067,1767529015,9,authorization,3,Invalid CVV,,,,CA,ES,CY
1780,1066,1767530049,14,sale,3,Transaction timed out. Old status pending. New status declined.,,,,GB,,CY
22657,1044,1767530523,6,sale,3,Issuer unavailable,LegacyPSP-A,PP-Fallback,,US,FR,CY
17793,1031,1767530551,14,payout,4,,LegacyPSP-B,,bank_transfer,MX,,CY
16973,1005,1767531063,9,authorization,3,Card expired,,,,CA,,CY
5063,1011,1767531367,14,authorization,3,Transaction timed out. Old status pending_async. New status declined.,LegacyPSP-A,,,CA,,CY
27102,1031,1767532104,2,refund,3,Suspected fraud,LegacyPSP-B,,,MX,ES,CY
7647,1009,1767532558,1,refund,4,,,PP-Fallback,,CA,MX,CY
7875,1011,1767533160,14,withdrawal,3,Card expired,,,,CA,NL,CY
8386,1004,1767533834,10,sale,12,,,PP-Fallback,,MX,PL,CY
20817,1044,1767534648,6,sale,12,,,,,US,US,CY
4993,1020,1767534820,13,deposit,12,,LegacyPSP-A,,card,CA,,CY
23559,1034,1767535345,10,payout,4,,LegacyPSP-A,,,MX,CA,CY
25485,1048,1767536970,7,capture,12,,LegacyPSP-B,,,PL,NL,CY
9537,1031,1767540469,2,refund,12,,,,wallet,MX,,CY
21803,1020,1767543334,9,sale,3,Insufficient funds,,,,CA,,CY
5308,1029,1767543714,13,authorization,4,,LegacyPSP-B,,,MX,,CY
6242,1052,1767544663,11,sale,3,Card expired,,,,CA,BR,CY
5662,1031,1767545259,2,api_sale,4,,,PP-Fallback,,MX,,BR
21823,1004,1767548420,8,deposit,3,Issuer unavailable,,,,MX,,CY
1972,1054,1767548701,1,capture,12,,,,,BR,NL,CY
29617,1011,1767549926,14,api_sale,4,,,,,CA,,CY
18772,1010,1767550359,6,deposit,4,,,,,NL,MX,CY
25835,1052,1767552095,3,deposit,3,Suspected fraud,,,,CA,,CY
14171,1075,1767552925,6,payout,4,,LegacyPSP-B,,,FR,,CY
28970,1029,1767553717,13,sale,2,,LegacyPSP-A,,bank_transfer,MX,CA,CY
13834,1012,1767554143,9,capture,4,,,,,MX,PL,CY
29165,1009,1767554501,1,refund,3,Do not honor,,,,CA,US,CY
5782,1054,1767555026,11,payout,4,,,,,BR,MX,CY
16368,1011,1767556218,14,refund,3,Insufficient funds,LegacyPSP-B,,bank_transfer,CA,CA,CY
5663,1007,1767557766,4,capture,4,,,,,DE,,CY
4668,1000,1767558503,12,deposit,4,,LegacyPSP-A,,,BR,,CY
2092,1007,1767558673,4,api_sale,2,,,,,DE,,CY
27323,1051,1767559150,4,refund,12,,,,,FR,,CY
3960,1066,1767561673,14,withdrawal,12,,,,,GB,,CY
23292,1062,1767562287,7,capture,2,,,,bank_transfer,PL,,CY
7488,1052,1767562751,3,payout,12,,LegacyPSP-A,,card,CA,FR,CY
18215,1073,1767564873,9,capture,3,Suspected fraud,,,wallet,ES,,CY
7888,1010,1767565714,5,refund,12,,LegacyPSP-A,PP-Fallback,,NL,FR,BR
22036,1031,1767567404,2,api_sale,12,,,PP-Fallback,wallet,MX,DE,CY
9599,1044,1767568335,12,payout,3,Card expired,LegacyPSP-B,,,US,,CY
23590,1004,1767568459,8,authorization,1,,,,,MX,,CY
25067,1058,1767568477,4,sale,3,Suspected fraud,LegacyPSP-A,,,PL,,CY
11123,1064,1767568980,1,deposit,2,,LegacyPSP-A,,card,BR,,CY
18306,1030,1767569521,6,refund,2,,LegacyPSP-A,,,CA,FR,CY
19297,1052,1767569993,11,api_sale,3,Do not honor,LegacyPSP-A,,,CA,NL,CY
27540,1059,1767570184,12,sale,4,,,,,US,,BR
9897,1052,1767570315,11,refund,12,,,PP-Fallback,,CA,,CY
22298,1052,1767570982,6,capture,3,Do not honor,,,wallet,CA,FR,CY
23001,1009,1767571028,4,payout,2,,,,wallet,CA,,BR
2463,1007,1767572021,8,api_sale,12,,LegacyPSP-B,PP-Fallback,wallet,DE,NL,CY
3284,1024,1767572030,10,capture,2,,,,,CA,NL,CY
1415,1049,1767572928,7,payout,3,Transaction timed out. Old status pending. New status declined.,LegacyPSP-B,,,CA,FR,CY
15002,1073,1767573499,9,withdrawal,3,Insufficient funds,LegacyPSP-B,,,ES,,CY
20028,1054,1767573584,11,withdrawal,3,Suspected fraud,,,,BR,,CY
4122,1010,1767573734,4,withdrawal,3,Transaction timed out. Old status pending. New status declined.,,,,NL,GB,CY
19047,1058,1767574570,3,deposit,2,,LegacyPSP-A,,,PL,FR,CY
26361,1067,1767574669,9,capture,12,,,PP-Fallback,,CA,,CY
22536,1010,1767575029,5,withdrawal,3,Issuer unavailable,,,,NL,BR,CY
4880,1051,1767576229,4,withdrawal,12,,,,,FR,PL,CY
2927,1058,1767576537,11,sale,2,,LegacyPSP-B,,wallet,PL,PL,BR
3824,1018,1767578186,8,refund,2,,LegacyPSP-A,,card,DE,,CY
9361,1058,1767578673,11,sale,4,,,,,PL,FR,CY
8184,1073,1767578678,9,refund,2,,,PP-Fallback,wallet,ES,GB,CY
8080,1004,1767578684,8,withdrawal,4,,LegacyPSP-A,,,MX,,CY
19855,1015,1767579607,10,payout,12,,LegacyPSP-A,,,PL,,CY
21234,1058,1767580808,3,api_sale,3,Suspected fraud,,,,PL,ES,CY
22482,1056,1767581504,13,authorization,12,,,,,CA,,CY
14981,1059,1767581564,9,api_sale,2,,LegacyPSP-B,,,US,BR,CY
23183,1059,1767581680,14,capture,12,,,,,US,,CY
25072,1076,1767581701,6,refund,2,,,,,BR,CA,BR
14760,1051,1767582059,4,withdrawal,12,,LegacyPSP-B,,,FR,,CY
24113,1041,1767584644,10,withdrawal,3,Suspected fraud,,PP-Fallback,,BR,,CY
16938,1061,1767584831,1,refund,2,,,PP-Fallback,,DE,ES,BR
11868,1018,1767585529,10,capture,12,,LegacyPSP-A,,,DE,NL,CY
12248,1004,1767586420,9,payout,4,,,,,MX,ES,CY
19670,1012,1767586849,12,payout,2,,,,,MX,MX,CY
21023,1009,1767587471,13,sale,12,,,,,CA,BR,CY
18018,1024,1767587926,10,deposit,12,,LegacyPSP-B,,,CA,,CY
14135,1067,1767589811,14,refund,12,,LegacyPSP-A,,,CA,US,CY
13261,1014,1767590391,1,capture,3,Card expired,LegacyPSP-A,,card,CA,NL,CY
11766,1007,1767590909,8,refund,2,,,PP-Fallback,,DE,CA,CY
23753,1031,1767591572,4,refund,2,,,,,MX,ES,CY
27578,1015,1767592340,10,deposit,12,,LegacyPSP-A,,,PL,,BR
26701,1048,1767592488,1,refund,2,,,,,PL,GB,BR
13506,1052,1767593019,11,refund,3,Insufficient funds,,,,CA,,CY
8985,1066,1767593743,14,api_sale,12,,LegacyPSP-B,,card,GB,ES,BR
17627,1074,1767593780,13,payout,12,,,,,ES,,CY
18265,1003,1767594659,7,deposit,3,Card expired,LegacyPSP-B,,,US,MX,CY
21953,1015,1767596150,10,sale,3,Suspected fraud,,,card,PL,MX,CY
24560,1018,1767596454,8,payout,12,,,PP-Fallback,wallet,DE,ES,BR
27797,1018,1767596632,10,payout,3,Insufficient funds,,,,DE,ES,CY
8399,1064,1767597397,5,withdrawal,1,,LegacyPSP-B,,,BR,FR,CY
23053,1059,1767597409,14,deposit,2,,,PP-Fallback,,US,DE,CY
9363,1007,1767597559,2,authorization,4,,,,,DE,MX,CY
22490,1059,1767598035,9,capture,4,,,,card,US,CA,CY
22795,1075,1767598060,6,capture,3,Insufficient funds,LegacyPSP-B,PP-Fallback,card,FR,BR,BR
10056,1052,1767598498,6,payout,4,,LegacyPSP-B,,,CA,US,CY
23174,1015,1767598801,10,api_sale,2,,,,,PL,,CY
939,1010,1767599262,8,sale,1,,,PP-Fallback,,NL,,CY
9184,1044,1767599969,5,capture,4,,LegacyPSP-B,,,US,CA,CY
26948,1066,1767600502,14,withdrawal,12,,,,,GB,BR,CY
6971,1018,1767601463,8,sale,4,,LegacyPSP-A,,,DE,PL,BR
23761,1038,1767601551,1,payout,2,,,,,DE,,CY
7777,1020,1767602074,9,deposit,4,,,,,CA,,CY
11379,1007,1767602613,8,capture,2,,,PP-Fallback,,DE,ES,CY
18097,1031,1767603208,2,refund,2,,,,,MX,DE,CY
17866,1031,1767603857,2,payout,2,,,,,MX,,CY
24766,1059,1767604406,14,sale,3,Invalid CVV,LegacyPSP-A,PP-Fallback,,US,BR,CY
13703,1076,1767604787,4,payout,12,,,,,BR,,CY
24251,1038,1767605037,2,deposit,12,,LegacyPSP-B,,,DE,ES,BR
15247,1052,1767605299,11,withdrawal,3,Card expired,LegacyPSP-B,PP-Fallback,,CA,US,CY
10515,1011,1767605357,14,authorization,2,,LegacyPSP-A,,,CA,GB,BR
9910,1064,1767606777,1,withdrawal,2,,,,,BR,DE,CY
15413,1015,1767607381,10,authorization,4,,,,,PL,,CY
25922,1019,1767609125,3,payout,2,,LegacyPSP-A,,,MX,CA,CY
21040,1009,1767611160,4,deposit,3,Card expired,,,card,CA,MX,CY
26202,1004,1767612555,8,payout,3,Do not honor,,,bank_transfer,MX,FR,CY
18857,1010,1767612986,4,authorization,2,,,,,NL,DE,CY
28906,1009,1767614333,13,withdrawal,3,Card expired,,,,CA,GB,CY
15253,1009,1767614598,5,capture,4,,,,,CA,MX,CY
23698,1067,1767616719,14,sale,4,,,,,CA,,CY
20556,1012,1767617934,14,sale,4,,,,,MX,NL,BR
25893,1058,1767618584,3,authorization,12,,,,,PL,NL,CY
936,1019,1767619126,10,api_sale,3,Issuer unavailable,LegacyPSP-A,,,MX,ES,BR
16881,1019,1767619666,10,authorization,2,,,PP-Fallback,,MX,ES,CY
9114,1073,1767619972,9,sale,7,,,PP-Fallback,,ES,CA,CY
6533,1008,1767620029,11,withdrawal,4,,LegacyPSP-A,PP-Fallback,,NL,,CY
12814,1058,1767620118,3,capture,4,,,PP-Fallback,,PL,NL,CY
7665,1022,1767621305,11,api_sale,3,Insufficient funds,LegacyPSP-B,,card,US,MX,CY
25139,1017,1767621730,1,payout,12,,,,,BR,FR,CY
11974,1046,1767622164,12,withdrawal,2,,,,wallet,NL,,CY
304,1042,1767622945,8,payout,3,Suspected fraud,LegacyPSP-B,,,BR,,CY
391,1066,1767623738,14,payout,4,,LegacyPSP-A,,,GB,ES,CY
4723,1059,1767624163,12,sale,3,Card expired,,,,US,,CY
6602,1015,1767626204,10,api_sale,3,Do not honor,,PP-Fallback,bank_transfer,PL,GB,CY
12080,1073,1767626758,9,refund,2,,,,,ES,PL,CY
25191,1066,1767626935,14,authorization,4,,LegacyPSP-A,,,GB,BR,CY
10523,1007,1767628022,8,authorization,12,,,,wallet,DE,DE,BR
10855,1011,1767628753,14,api_sale,3,Issuer unavailable,LegacyPSP-B,,,CA,GB,CY
216,1058,1767629197,11,authorization,12,,,,,PL,,CY
8086,1066,1767629757,14,api_sale,1,,,PP-Fallback,,GB,FR,CY
12898,1012,1767631049,5,withdrawal,12,,,,bank_transfer,MX,,CY
189,1002,1767631358,11,api_sale,4,,,PP-Fallback,card,ES,,CY
24051,1020,1767631708,13,deposit,3,Suspected fraud,,,,CA,BR,CY
18934,1031,1767633204,4,payout,3,Do not honor,,,,MX,,BR
11252,1064,1767635383,12,sale,12,,,,wallet,BR,CA,CY
20453,1032,1767636042,11,api_sale,4,,LegacyPSP-B,,,ES,,CY
15811,1011,1767636704,14,sale,3,Card expired,LegacyPSP-B,,,CA,,CY
22955,1012,1767636782,9,payout,2,,LegacyPSP-B,,,MX,,CY
29633,1011,1767637758,14,authorization,3,Suspected fraud,,,,CA,,CY
23243,1073,1767637849,9,api_sale,2,,LegacyPSP-B,PP-Fallback,bank_transfer,ES,,CY
20486,1051,1767639030,4,payout,12,,LegacyPSP-B,,,FR,,CY
17098,1061,1767639345,1,deposit,12,,,,bank_transfer,DE,NL,CY
24330,1018,1767641177,10,payout,4,,LegacyPSP-B,,card,DE,,CY
9147,1067,1767641960,9,sale,3,Invalid CVV,,,,CA,CA,CY
9573,1030,1767642168,6,refund,3,Insufficient funds,,,wallet,CA,PL,CY
27676,1042,1767642545,8,sale,2,,,PP-Fallback,,BR,,CY
21925,1049,1767644393,7,refund,4,,,,,CA,GB,BR
18490,1024,1767646201,10,capture,3,Transaction timed out. Old status pending_async. New status declined.,,,,CA,,CY
17706,1031,1767646877,14,withdrawal,7,,,,,MX,,CY
6477,1058,1767647038,4,authorization,3,Card expired,LegacyPSP-A,PP-Fallback,,PL,BR,CY
15439,1009,1767647085,4,deposit,4,,,PP-Fallback,,CA,US,BR
5750,1015,1767647189,10,api_sale,4,,,,,PL,,CY
19425,1007,1767647500,2,api_sale,3,Card expired,LegacyPSP-A,,,DE,ES,CY
28199,1051,1767647933,4,authorization,4,,,,,FR,,CY
21871,1004,1767649399,8,authorization,3,Invalid CVV,LegacyPSP-A,,,MX,FR,CY
15749,1018,1767649757,8,capture,4,,,,,DE,,CY
3902,1067,1767650634,9,payout,12,,,,,CA,DE,CY
29864,1041,1767650841,11,deposit,12,,,,card,BR,MX,CY
4060,1020,1767650854,9,capture,3,Transaction timed out. Old status pending. New status declined.,,PP-Fallback,,CA,GB,CY
15099,1018,1767652811,8,sale,3,Card expired,,,bank_transfer,DE,DE,CY
12811,1015,1767652930,10,capture,3,Suspected fraud,,,,PL,,CY
6734,1014,1767655122,1,capture,4,,,,,CA,GB,CY
23409,1020,1767656627,9,api_sale,12,,LegacyPSP-B,,,CA,ES,CY
24498,1044,1767656998,12,capture,2,,LegacyPSP-B,PP-Fallback,,US,GB,CY
27276,1042,1767657811,8,payout,4,,LegacyPSP-B,,,BR,MX,CY
21524,1019,1767657902,3,capture,3,Invalid CVV,LegacyPSP-A,,,MX,,CY
5361,1061,1767659300,1,refund,2,,,,,DE,,CY
6454,1049,1767659973,13,capture,2,,,,,CA,MX,CY
23528,1016,1767660124,13,withdrawal,3,Transaction timed out. Old status pending. New status declined.,,,,MX,,CY
17121,1067,1767662949,14,withdrawal,2,,,,,CA,GB,CY
23023,1050,1767663747,11,api_sale,12,,,,,DE,,CY
13097,1007,1767665088,11,capture,12,,LegacyPSP-B,,,DE,ES,CY
26490,1038,1767666598,1,sale,3,Suspected fraud,,,,DE,ES,BR
16401,1058,1767667126,11,api_sale,3,Insufficient funds,,PP-Fallback,,PL,,CY
12790,1056,1767667668,9,refund,2,,LegacyPSP-B,,,CA,,CY
21399,1015,1767667929,10,sale,4,,,,wallet,PL,,CY
18946,1007,1767668308,4,capture,4,,,,,DE,MX,CY
29306,1042,1767668699,10,withdrawal,3,Transaction timed out. Old status pending_async. New status declined.,,,,BR,ES,CY
3052,1020,1767669179,9,authorization,2,,,,,CA,DE,CY
28679,1031,1767671067,14,withdrawal,2,,,PP-Fallback,,MX,US,CY
5840,1075,1767671985,6,authorization,2,,LegacyPSP-B,,card,FR,DE,CY
27715,1074,1767672044,14,withdrawal,12,,LegacyPSP-B,,,ES,,CY
20215,1004,1767672226,9,payout,3,Insufficient funds,,,,MX,ES,CY
27916,1073,1767672393,9,authorization,3,Card expired,LegacyPSP-B,PP-Fallback,,ES,,CY
9135,1041,1767672760,10,payout,2,,,,wallet,BR,GB,CY
20799,1051,1767673394,1,authorization,2,,,,card,FR,BR,CY
15924,1051,1767673532,1,capture,3,Transaction timed out. Old status pending. New status declined.,,,,FR,,CY
13599,1008,1767673534,14,capture,4,,,,,NL,FR,CY
8228,1058,1767673607,11,deposit,3,Invalid CVV,,,,PL,,CY
12212,1009,1767675735,1,api_sale,3,Issuer unavailable,,PP-Fallback,,CA,MX,CY
22499,1033,1767676111,6,deposit,3,Do not honor,,,,BR,,CY
22910,1013,1767676678,5,payout,7,,,,,CA,,CY
25519,1004,1767677465,8,withdrawal,12,,,,,MX,NL,CY
24568,1010,1767678310,8,refund,3,Insufficient funds,,PP-Fallback,,NL,,CY
14311,1049,1767678640,4,capture,4,,LegacyPSP-B,,card,CA,,CY
8896,1034,1767680688,9,sale,4,,,,,MX,,CY
21900,1058,1767681317,11,capture,2,,LegacyPSP-A,,,PL,NL,CY
20174,1044,1767681908,12,authorization,3,Transaction timed out. Old status pending. New status declined.,,,,US,,CY
26828,1024,1767683399,10,deposit,12,,,PP-Fallback,wallet,CA,ES,CY
3029,1073,1767684008,9,deposit,3,Do not honor,LegacyPSP-A,,bank_transfer,ES,,CY
22406,1007,1767685641,8,api_sale,2,,,PP-Fallback,,DE,,CY
16877,1059,1767686623,14,withdrawal,4,,,,,US,,CY
6212,1018,1767686756,10,authorization,2,,LegacyPSP-B,,,DE,DE,CY
2118,1062,1767687060,7,sale,3,Invalid CVV,,,,PL,FR,CY
14583,1010,1767687117,6,payout,3,Issuer unavailable,,,,NL,,CY
3489,1035,1767687195,11,capture,4,,,,bank_transfer,PL,NL,CY
19112,1048,1767687362,7,api_sale,12,,,,bank_transfer,PL,NL,CY
19111,1052,1767687516,11,payout,3,Issuer unavailable,,,,CA,NL,CY
11092,1058,1767688563,11,payout,2,,,,,PL,,BR
7466,1067,1767688632,14,refund,12,,,,,CA,,CY
17133,1004,1767689518,13,api_sale,3,Card expired,,,,MX,DE,CY
29278,1012,1767690836,5,withdrawal,12,,,,,MX,,CY
2397,1078,1767691327,5,payout,12,,LegacyPSP-A,,,ES,,CY
3033,1070,1767691519,3,refund,2,,,,,FR,PL,BR
20672,1012,1767692046,5,capture,3,Suspected fraud,,,,MX,,CY
3042,1062,1767692061,7,capture,3,Transaction timed out. Old status pending. New status declined.,,PP-Fallback,,PL,BR,CY
20680,1008,1767692447,14,authorization,4,,,,,NL,MX,CY
12082,1018,1767692458,10,payout,12,,LegacyPSP-B,,,DE,US,BR
12044,1059,1767693172,9,refund,2,,LegacyPSP-A,,,US,,CY
1584,1015,1767694412,10,sale,4,,,,,PL,,CY
11862,1004,1767696067,8,authorization,3,Card expired,,,,MX,,CY
8073,1062,1767697013,7,authorization,12,,,,,PL,CA,CY
4004,1044,1767698837,5,deposit,3,Transaction timed out. Old status pending. New status declined.,,,,US,,CY
25979,1032,1767699452,9,refund,12,,LegacyPSP-B,,,ES,GB,CY
4583,1064,1767700230,12,deposit,3,Transaction timed out. Old status pending. New status declined.,,,card,BR,,CY
24802,1064,1767700618,5,capture,1,,,,,BR,CA,CY
13603,1067,1767700743,14,withdrawal,12,,LegacyPSP-A,,,CA,BR,CY
11968,1007,1767701057,2,sale,4,,,,,DE,,CY
6156,1011,1767701563,14,payout,2,,,,,CA,ES,CY
26916,1072,1767702129,10,refund,2,,LegacyPSP-A,,,CA,,CY
2870,1038,1767702175,5,withdrawal,3,Insufficient funds,,PP-Fallback,bank_transfer,DE,,CY
7020,1053,1767702320,11,refund,4,,,,,NL,DE,CY
15327,1059,1767702945,12,payout,4,,,,,US,,CY
25770,1010,1767704834,6,withdrawal,3,Suspected fraud,LegacyPSP-B,,,NL,,BR
6816,1012,1767705146,12,capture,3,Insufficient funds,LegacyPSP-B,PP-Fallback,bank_transfer,MX,,CY
7463,1002,1767705639,11,capture,3,Invalid CVV,,,,ES,GB,CY
27003,1015,1767705890,10,refund,3,Invalid CVV,,PP-Fallback,,PL,,CY
14194,1009,1767706174,1,withdrawal,12,,,,wallet,CA,,CY
13567,1030,1767706336,6,authorization,3,Issuer unavailable,LegacyPSP-A,,card,CA,ES,CY
12062,1030,1767706743,3,sale,3,Invalid CVV,LegacyPSP-A,,,CA,,CY
20822,1012,1767708443,12,sale,4,,,,,MX,FR,CY
8578,1030,1767710593,3,capture,3,Suspected fraud,,,wallet,CA,CA,CY
10872,1052,1767711771,3,payout,3,Transaction timed out. Old status pending_async. New status declined.,LegacyPSP-A,,,CA,DE,CY
1804,1075,1767712919,3,refund,12,,,,,FR,BR,CY
27103,1042,1767713080,8,refund,3,Card expired,,,card,BR,NL,CY
27521,1059,1767713174,9,refund,2,,,,,US,US,CY
27493,1075,1767713367,6,capture,12,,,,,FR,,CY
6434,1070,1767713441,9,deposit,12,,,PP-Fallback,,FR,,CY
17938,1038,1767713702,2,deposit,3,Insufficient funds,,,,DE,,CY
9478,1030,1767714134,6,sale,3,Do not honor,,,,CA,,CY
7287,1031,1767714928,2,sale,4,,LegacyPSP-A,PP-Fallback,,MX,,CY
24278,1029,1767715231,13,sale,2,,,,,MX,PL,CY
15188,1066,1767715469,14,withdrawal,4,,LegacyPSP-A,,,GB,DE,CY
24436,1049,1767716113,11,deposit,4,,LegacyPSP-B,,,CA,,CY
23500,1015,1767716665,10,api_sale,3,Do not honor,LegacyPSP-A,,,PL,US,CY
25556,1058,1767716926,3,refund,4,,LegacyPSP-A,PP-Fallback,,PL,,CY
27274,1067,1767718342,14,deposit,12,,,,,CA,,CY
8329,1067,1767719535,14,payout,12,,,,,CA,,CY
16745,1041,1767720026,13,payout,4,,,,,BR,US,CY
7489,1048,1767720340,1,deposit,4,,LegacyPSP-A,PP-Fallback,,PL,DE,CY
17890,1007,1767721476,11,api_sale,12,,,,,DE,,CY
17578,1057,1767721627,8,authorization,12,,,,,GB,MX,CY
25416,1058,1767721747,11,payout,3,Suspected fraud,,,,PL,PL,CY
2973,1001,1767722449,9,sale,12,,LegacyPSP-A,,,BR,,BR
20313,1015,1767722697,10,api_sale,3,Card expired,LegacyPSP-B,PP-Fallback,,PL,,CY
5467,1031,1767723120,4,capture,12,,,,,MX,,CY
8863,1073,1767723405,9,authorization,3,Issuer unavailable,,,,ES,PL,CY
2979,1059,1767726354,14,capture,2,,,,,US,,CY
3432,1031,1767727078,14,withdrawal,2,,,,,MX,US,CY
12676,1030,1767727657,8,deposit,3,Suspected fraud,,,wallet,CA,GB,BR
16296,1057,1767728220,11,deposit,2,,LegacyPSP-A,,,GB,PL,CY
3771,1064,1767729065,5,capture,12,,,,,BR,FR,CY
12892,1036,1767729854,11,withdrawal,4,,,,,MX,US,CY
25977,1004,1767730665,13,withdrawal,4,,LegacyPSP-A,PP-Fallback,,MX,,CY
4949,1044,1767731572,5,deposit,3,Suspected fraud,,,,US,CA,CY
15975,1064,1767732375,1,api_sale,3,Suspected fraud,LegacyPSP-B,,,BR,,CY
6493,1058,1767733322,3,authorization,12,,,,,PL,,CY
27853,1051,1767734762,4,deposit,4,,,,,FR,ES,CY
3541,1042,1767736155,10,refund,12,,LegacyPSP-B,,,BR,,CY
24758,1057,1767736938,8,withdrawal,2,,LegacyPSP-A,,,GB,PL,CY
11661,1009,1767739367,1,deposit,4,,,,,CA,,BR
25716,1071,1767740627,6,payout,12,,,PP-Fallback,,DE,GB,CY
15057,1002,1767741242,12,payout,2,,LegacyPSP-A,,,ES,US,CY
12850,1030,1767741495,8,payout,12,,LegacyPSP-A,,,CA,MX,CY
2527,1047,1767741757,2,refund,3,Insufficient funds,,,,PL,CA,CY
20072,1076,1767742440,3,capture,12,,LegacyPSP-A,,,BR,,CY
3982,1044,1767742917,12,refund,3,Insufficient funds,LegacyPSP-A,,,US,,CY
27478,1007,1767744645,4,sale,3,Invalid CVV,,PP-Fallback,,DE,NL,BR
9464,1009,1767744703,13,withdrawal,4,,,PP-Fallback,,CA,,CY
11167,1052,1767745545,6,authorization,3,Do not honor,,,,CA,,CY
9803,1009,1767747262,4,deposit,3,Transaction timed out. Old status pending. New status declined.,LegacyPSP-B,,bank_transfer,CA,BR,CY
11797,1044,1767748783,12,capture,3,Issuer unavailable,,,,US,,BR
8225,1062,1767748829,7,sale,4,,,PP-Fallback,card,PL,NL,CY
5596,1052,1767749043,11,authorization,3,Do not honor,,,,CA,,CY
7318,1061,1767749863,1,payout,3,Insufficient funds,,,,DE,DE,CY
3772,1052,1767750334,6,payout,2,,,,,CA,ES,CY
6453,1031,1767751479,14,refund,2,,LegacyPSP-A,,,MX,,CY
24429,1044,1767751638,12,refund,3,Do not honor,,,,US,FR,BR
4958,1007,1767752205,8,api_sale,4,,,,wallet,DE,,CY
4661,1029,1767753148,5,deposit,4,,,,,MX,,CY
