Order ID,Order Date,Order Time,Customer ID,Membership Status,Restaurant Name,Cuisine Type,City,Order Status,Items Count,Subtotal,Base Delivery Fee,JET+ Delivery Fees Funded,JET+ Logistics Delivery Fee Share,Service Fee,Tip Amount,Order Total,Payment Method,Delivery Time (min),Driver ID,Customer Rating,Promo Code Used
ORD-100511,2025-12-29,08:59,CUST-1014,JET+ Member,Thai Basil Kitchen,Thai,Beaverton,Delivered,5,36.58,6.06,6.06,4.48,4.02,3.0,43.6,Credit Card,64,DRV-281,4,SAVE10
ORD-100512,2025-12-30,10:05,CUST-1063,Non-Member,Banh Mi Bros,Vietnamese,Portland,Delivered,2,45.98,2.27,0.0,1.3,5.06,4.49,57.8,Gift Card,32,DRV-293,4,
ORD-100513,2025-12-30,15:29,CUST-1010,Non-Member,Pho Saigon,Vietnamese,Portland,Delivered,6,79.19,2.6,0.0,2.04,8.71,1.34,91.84,Credit Card,45,DRV-267,5,
ORD-100514,2026-01-02,01:00,CUST-1370,JET+ Member,Thai Basil Kitchen,Thai,Beaverton,Delivered Late,3,28.51,5.14,5.14,4.02,3.14,6.84,38.49,Gift Card,25,DRV-262,2,SUMMER26
ORD-100515,2026-01-03,01:49,CUST-1133,JET+ Member,The Green Bowl,Healthy,Gresham,Delivered,2,60.94,2.89,2.89,2.26,6.7,5.54,73.18,Credit Card,23,DRV-217,4,SUMMER26
ORD-100516,2026-01-03,09:31,CUST-1203,Non-Member,Curry Corner,Indian,Tigard,Delivered,3,74.53,4.22,0.0,2.48,8.2,11.2,98.15,PayPal,24,DRV-250,5,
ORD-100517,2026-01-03,13:58,CUST-1284,JET+ Member,Pitmaster's Porch,BBQ,Lake Oswego,Delivered Late,7,22.98,2.27,2.27,1.33,2.53,5.28,30.79,Credit Card,18,DRV-218,3,SUMMER26
ORD-100518,2026-01-08,18:44,CUST-1391,JET+ Member,La Taqueria,Mexican,Tigard,Delivered,6,48.4,4.95,4.95,3.92,5.32,4.61,58.33,Credit Card,40,DRV-258,5,
ORD-100519,2026-01-11,10:56,CUST-1373,JET+ Member,Curry Corner,Indian,Tigard,Refunded,5,33.54,6.72,6.72,4.63,3.69,5.13,42.36,Credit Card,,DRV-267,,FREEDEL
ORD-100520,2026-01-12,06:04,CUST-1179,JET+ Member,Ramen Republic,Japanese,Lake Oswego,Delivered,4,34.45,5.58,5.58,3.08,3.79,2.39,40.63,Credit Card,58,DRV-263,4,FREEDEL
ORD-100521,2026-01-12,16:24,CUST-1202,JET+ Member,Mama Rosa's Pizzeria,Italian,Hillsboro,Delivered,5,22.46,6.85,6.85,4.97,2.47,2.98,27.91,Apple Pay,39,DRV-209,3,
ORD-100522,2026-01-12,22:26,CUST-1275,Non-Member,The Griddle House,American,Portland,Delivered,2,68.7,2.88,0.0,2.24,7.56,8.89,88.03,Debit Card,37,DRV-252,5,SUMMER26
ORD-100523,2026-01-13,23:28,CUST-1385,JET+ Member,Bangkok Street Eats,Thai,Gresham,Delivered,6,34.75,4.7,4.7,3.09,3.82,7.89,46.46,Google Pay,45,DRV-281,5,SUMMER26
ORD-100524,2026-01-14,07:35,CUST-1101,JET+ Member,Sushi Zen,Japanese,Gresham,Delivered,3,34.26,3.07,3.07,2.16,3.77,1.96,39.99,Apple Pay,51,DRV-254,1,
ORD-100525,2026-01-14,08:54,CUST-1119,JET+ Member,Curry Corner,Indian,Lake Oswego,Delivered,7,67.71,3.46,3.46,1.98,7.45,7.0,82.16,Debit Card,62,DRV-285,5,
ORD-100526,2026-01-15,07:08,CUST-1220,JET+ Member,Smoky Joe's BBQ,BBQ,Lake Oswego,Delivered,7,33.17,7.82,7.82,5.52,3.65,5.56,42.38,Credit Card,43,DRV-228,5,SUMMER26
ORD-100527,2026-01-15,18:25,CUST-1099,JET+ Member,Pitmaster's Porch,BBQ,Gresham,Refunded,4,29.28,6.47,6.47,4.88,3.22,0.77,33.27,Debit Card,,DRV-259,,
ORD-100528,2026-01-16,21:56,CUST-1070,Non-Member,Thai Basil Kitchen,Thai,Beaverton,Cancelled by Restaurant,3,72.18,7.54,0.0,4.53,7.94,16.77,104.43,Credit Card,,DRV-292,,SUMMER26
ORD-100529,2026-01-17,20:02,CUST-1308,JET+ Member,Thai Basil Kitchen,Thai,Lake Oswego,Delivered,4,67.83,4.15,4.15,3.09,7.46,3.5,78.79,Apple Pay,28,DRV-299,3,SUMMER26
ORD-100530,2026-01-19,11:33,CUST-1296,Non-Member,The Green Bowl,Healthy,Hillsboro,Delivered,5,33.39,7.71,0.0,5.0,3.67,6.68,51.45,Gift Card,73,DRV-275,5,SAVE10
ORD-100531,2026-01-21,00:07,CUST-1206,Non-Member,Ramen Republic,Japanese,Gresham,Delivered,4,47.16,7.52,0.0,5.06,5.19,5.52,65.39,PayPal,72,DRV-245,4,
ORD-100532,2026-01-21,06:51,CUST-1234,Non-Member,Mama Rosa's Pizzeria,Italian,Lake Oswego,Cancelled by Customer,6,23.35,7.24,0.0,4.49,2.57,3.28,36.44,Gift Card,,DRV-263,,NEWUSER
ORD-100533,2026-01-21,10:42,CUST-1303,JET+ Member,Slice of Napoli,Italian,Beaverton,Delivered,1,39.23,3.03,3.03,2.11,4.32,4.12,47.67,PayPal,18,DRV-264,2,SAVE10
ORD-100534,2026-01-22,16:57,CUST-1274,Non-Member,Pancake Palace,Breakfast,Tigard,Delivered Late,4,74.52,2.46,0.0,1.82,8.2,5.73,90.91,Credit Card,30,DRV-268,4,FREEDEL
ORD-100535,2026-01-27,21:09,CUST-1130,Non-Member,Banh Mi Bros,Vietnamese,Tigard,Delivered,1,16.67,6.41,0.0,3.69,1.83,0.36,25.27,Credit Card,35,DRV-297,5,SAVE10
ORD-100536,2026-01-28,12:05,CUST-1024,Non-Member,Bangkok Street Eats,Thai,Hillsboro,Delivered Late,2,62.97,3.23,0.0,2.02,6.93,6.2,79.33,PayPal,41,DRV-200,5,SUMMER26
ORD-100537,2026-01-28,18:30,CUST-1003,JET+ Member,Ramen Republic,Japanese,Tigard,Delivered,6,66.52,3.8,3.8,2.62,7.32,2.82,76.66,PayPal,64,DRV-281,5,
ORD-100538,2026-01-29,03:24,CUST-1339,Non-Member,Golden Dragon,Chinese,Hillsboro,Delivered,6,38.23,4.62,0.0,2.75,4.21,7.23,54.29,Debit Card,26,DRV-268,3,
ORD-100539,2026-01-29,08:03,CUST-1121,Non-Member,Casa de Tacos,Mexican,Hillsboro,Delivered,5,47.23,6.6,0.0,5.04,5.2,5.96,64.99,Google Pay,69,DRV-212,2,NEWUSER
ORD-100540,2026-01-30,14:22,CUST-1226,Non-Member,La Taqueria,Mexican,Beaverton,Delivered,7,45.75,7.33,0.0,5.76,5.03,2.51,60.62,PayPal,23,DRV-278,4,SUMMER26
ORD-100541,2026-01-30,19:27,CUST-1106,JET+ Member,Pancake Palace,Breakfast,Lake Oswego,Delivered,7,37.21,5.19,5.19,3.86,4.09,3.52,44.82,PayPal,51,DRV-229,4,SUMMER26
ORD-100542,2026-01-31,00:48,CUST-1266,Non-Member,Olive & Vine,Mediterranean,Tigard,Delivered Late,2,72.19,4.52,0.0,2.95,7.94,5.9,90.55,PayPal,73,DRV-286,4,FREEDEL
ORD-100543,2026-01-31,08:10,CUST-1379,Non-Member,Smoky Joe's BBQ,BBQ,Gresham,Cancelled by Restaurant,4,38.06,7.47,0.0,5.83,4.19,6.19,55.91,Credit Card,,DRV-271,,FREEDEL
ORD-100544,2026-01-31,09:31,CUST-1350,JET+ Member,Lotus Thai Cafe,Thai,Gresham,Delivered,7,72.24,7.15,7.15,4.62,7.95,13.66,93.85,Google Pay,50,DRV-271,4,NEWUSER
ORD-100545,2026-02-01,15:15,CUST-1042,JET+ Member,La Taqueria,Mexican,Beaverton,Delivered,1,15.6,4.23,4.23,2.88,1.72,0.4,17.72,Gift Card,65,DRV-240,4,SUMMER26
ORD-100546,2026-02-02,06:44,CUST-1332,JET+ Member,El Pollo Feliz,Mexican,Hillsboro,Delivered,3,83.24,7.04,7.04,5.53,9.16,2.64,95.04,Credit Card,63,DRV-254,5,
ORD-100547,2026-02-03,04:53,CUST-1283,JET+ Member,Fresh Roots Salads,Healthy,Beaverton,Delivered,6,65.92,3.89,3.89,3.01,7.25,9.79,82.96,Google Pay,25,DRV-214,2,FREEDEL
ORD-100548,2026-02-03,17:52,CUST-1141,JET+ Member,Noodle & Co Express,Asian Fusion,Beaverton,Delivered,7,56.91,3.3,3.3,2.36,6.26,10.91,74.08,Debit Card,27,DRV-204,5,
ORD-100549,2026-02-04,11:52,CUST-1093,JET+ Member,Lucky Panda Wok,Chinese,Gresham,Delivered,4,57.4,7.14,7.14,3.94,6.31,7.38,71.09,Gift Card,56,DRV-202,1,
ORD-100550,2026-02-04,21:52,CUST-1058,JET+ Member,Trattoria Bella,Italian,Gresham,Refunded,4,81.06,3.8,3.8,2.64,8.92,14.18,104.16,Debit Card,,DRV-294,,
ORD-100551,2026-02-06,01:10,CUST-1031,JET+ Member,Smoky Joe's BBQ,BBQ,Hillsboro,Delivered,2,48.97,3.33,3.33,2.62,5.39,3.37,57.73,Apple Pay,19,DRV-245,4,
ORD-100552,2026-02-06,07:32,CUST-1220,Non-Member,Tokyo Bento Box,Japanese,Hillsboro,Delivered,5,73.02,3.67,0.0,2.49,8.03,2.14,86.86,PayPal,68,DRV-217,4,NEWUSER
ORD-100553,2026-02-06,18:45,CUST-1362,JET+ Member,Olive & Vine,Mediterranean,Portland,Delivered,2,42.61,5.87,5.87,3.73,4.69,4.35,51.65,Gift Card,43,DRV-212,2,
ORD-100554,2026-02-07,05:55,CUST-1005,Non-Member,Pitmaster's Porch,BBQ,Hillsboro,Delivered,3,32.48,3.97,0.0,2.46,3.57,6.59,46.61,Credit Card,61,DRV-269,1,SAVE10
ORD-100555,2026-02-07,07:32,CUST-1397,Non-Member,Stars & Stripes Diner,American,Lake Oswego,Delivered,2,54.68,2.75,0.0,2.13,6.01,12.03,75.47,Apple Pay,48,DRV-262,4,NEWUSER
ORD-100556,2026-02-07,12:18,CUST-1252,Non-Member,Wok This Way,Asian Fusion,Tigard,Cancelled by Restaurant,4,59.97,6.98,0.0,4.91,6.6,13.03,86.58,Apple Pay,,DRV-222,,
ORD-100557,2026-02-08,05:49,CUST-1235,JET+ Member,Pitmaster's Porch,BBQ,Tigard,Refunded,1,68.49,4.35,4.35,2.43,7.53,1.99,78.01,Apple Pay,,DRV-232,,
ORD-100558,2026-02-08,14:55,CUST-1348,JET+ Member,Taj Spice Kitchen,Indian,Hillsboro,Delivered,1,23.07,2.69,2.69,2.1,2.54,1.0,26.61,Google Pay,39,DRV-245,4,FREEDEL
ORD-100559,2026-02-10,00:45,CUST-1225,Non-Member,Trattoria Bella,Italian,Portland,Delivered,6,35.28,7.57,0.0,4.79,3.88,7.36,54.09,Debit Card,69,DRV-248,4,
ORD-100560,2026-02-10,02:16,CUST-1011,JET+ Member,Noodle & Co Express,Asian Fusion,Tigard,Delivered,3,20.18,7.17,7.17,3.95,2.22,2.56,24.96,Google Pay,45,DRV-241,3,
ORD-100561,2026-02-10,03:28,CUST-1252,Non-Member,Noodle & Co Express,Asian Fusion,Tigard,Delivered,6,67.34,4.12,0.0,3.27,7.41,15.04,93.91,Google Pay,62,DRV-219,5,
ORD-100562,2026-02-10,15:51,CUST-1388,Non-Member,Casa de Tacos,Mexican,Lake Oswego,Delivered,1,48.55,2.85,0.0,1.58,5.34,2.79,59.53,Credit Card,25,DRV-267,2,
ORD-100563,2026-02-11,13:43,CUST-1266,JET+ Member,Wok This Way,Asian Fusion,Beaverton,Delivered,6,38.89,5.9,5.9,3.76,4.28,4.43,47.6,Apple Pay,44,DRV-204,4,SAVE10
ORD-100564,2026-02-12,05:45,CUST-1061,Non-Member,Olive & Vine,Mediterranean,Lake Oswego,Delivered,2,64.57,5.48,0.0,3.29,7.1,12.27,89.42,Gift Card,47,DRV-265,5,
ORD-100565,2026-02-12,09:37,CUST-1356,JET+ Member,Curry Corner,Indian,Hillsboro,Delivered,3,66.72,7.94,7.94,5.42,7.34,11.01,85.07,Google Pay,35,DRV-294,4,
ORD-100566,2026-02-12,10:52,CUST-1242,JET+ Member,The Griddle House,American,Tigard,Delivered,2,16.84,3.44,3.44,1.94,1.85,2.31,21.0,PayPal,27,DRV-261,4,
ORD-100567,2026-02-14,08:38,CUST-1055,Non-Member,Ramen Republic,Japanese,Tigard,Delivered,7,51.8,5.71,0.0,4.14,5.7,11.12,74.33,Apple Pay,24,DRV-238,4,
ORD-100568,2026-02-14,23:44,CUST-1172,Non-Member,The Griddle House,American,Hillsboro,Delivered,3,27.9,7.19,0.0,4.58,3.07,6.44,44.6,Gift Card,29,DRV-256,3,
ORD-100569,2026-02-14,23:56,CUST-1150,JET+ Member,Slice of Napoli,Italian,Hillsboro,Delivered,3,34.14,3.03,3.03,2.42,3.76,0.54,38.44,PayPal,65,DRV-263,5,FREEDEL
ORD-100570,2026-02-15,03:34,CUST-1049,JET+ Member,Pho Saigon,Vietnamese,Gresham,Delivered,6,19.47,5.36,5.36,3.08,2.14,0.5,22.11,PayPal,45,DRV-244,4,FREEDEL
ORD-100571,2026-02-15,20:37,CUST-1230,JET+ Member,Golden Dragon,Chinese,Hillsboro,Refunded,6,34.15,7.25,7.25,4.28,3.76,3.11,41.02,Gift Card,,DRV-219,,
ORD-100572,2026-02-16,01:36,CUST-1182,Non-Member,El Pollo Feliz,Mexican,Lake Oswego,Delivered,1,79.9,5.36,0.0,3.47,8.79,19.54,113.59,Credit Card,44,DRV-243,5,SAVE10
ORD-100573,2026-02-16,16:16,CUST-1331,JET+ Member,Tokyo Bento Box,Japanese,Portland,Delivered,6,71.99,2.94,2.94,1.69,7.92,9.05,88.96,Apple Pay,56,DRV-213,2,
ORD-100574,2026-02-16,21:56,CUST-1390,Non-Member,Thai Basil Kitchen,Thai,Beaverton,Delivered,6,31.94,2.29,0.0,1.6,3.51,2.35,40.09,Google Pay,55,DRV-218,2,FREEDEL
ORD-100575,2026-02-17,05:38,CUST-1110,JET+ Member,Pitmaster's Porch,BBQ,Gresham,Delivered,5,79.83,2.56,2.56,2.04,8.78,15.37,103.98,Apple Pay,23,DRV-213,4,
ORD-100576,2026-02-17,12:10,CUST-1298,Non-Member,Bao Down,Chinese,Lake Oswego,Delivered,4,28.12,5.93,0.0,3.69,3.09,5.17,42.31,Gift Card,50,DRV-238,2,
ORD-100577,2026-02-19,05:48,CUST-1302,JET+ Member,Ramen Republic,Japanese,Beaverton,Delivered,7,45.96,7.2,7.2,5.28,5.06,11.19,62.21,Apple Pay,68,DRV-225,5,
ORD-100578,2026-02-19,11:47,CUST-1123,JET+ Member,Casa de Tacos,Mexican,Lake Oswego,Cancelled by Restaurant,3,39.16,5.45,5.45,3.77,4.31,8.11,51.58,Google Pay,,DRV-234,,NEWUSER
ORD-100579,2026-02-19,14:10,CUST-1061,Non-Member,The Green Bowl,Healthy,Hillsboro,Delivered,6,17.15,6.09,0.0,3.35,1.89,2.9,28.03,Debit Card,32,DRV-286,4,NEWUSER
ORD-100580,2026-02-20,10:10,CUST-1199,JET+ Member,Wok This Way,Asian Fusion,Lake Oswego,Refunded,1,47.67,5.97,5.97,4.71,5.24,3.41,56.32,Gift Card,,DRV-259,,SUMMER26
ORD-100581,2026-02-21,09:54,CUST-1231,Non-Member,Curry Corner,Indian,Lake Oswego,Delivered,2,18.58,6.29,0.0,3.85,2.04,4.07,30.98,Credit Card,35,DRV-285,5,
ORD-100582,2026-02-21,15:40,CUST-1175,Non-Member,Golden Dragon,Chinese,Gresham,Delivered,4,20.18,5.1,0.0,2.93,2.22,0.83,28.33,Google Pay,25,DRV-295,3,SUMMER26
ORD-100583,2026-02-22,12:29,CUST-1368,JET+ Member,The Green Bowl,Healthy,Tigard,Cancelled by Restaurant,1,84.98,4.72,4.72,3.63,9.35,10.25,104.58,Google Pay,,DRV-289,,NEWUSER
ORD-100584,2026-02-23,07:56,CUST-1022,JET+ Member,Pho Saigon,Vietnamese,Portland,Cancelled by Customer,2,36.14,2.75,2.75,1.64,3.98,7.68,47.8,Credit Card,,DRV-210,,SUMMER26
ORD-100585,2026-02-24,15:26,CUST-1013,Non-Member,Tokyo Bento Box,Japanese,Gresham,Delivered,6,18.99,6.79,0.0,4.57,2.09,1.15,29.02,Apple Pay,37,DRV-268,5,SAVE10
ORD-100586,2026-02-24,17:56,CUST-1197,Non-Member,Sunrise Skillet,Breakfast,Portland,Delivered,4,61.88,3.36,0.0,2.13,6.81,14.39,86.44,Google Pay,20,DRV-286,1,
ORD-100587,2026-02-26,13:28,CUST-1017,Non-Member,Falafel House,Mediterranean,Lake Oswego,Delivered,1,42.34,6.72,0.0,3.95,4.66,4.87,58.59,Apple Pay,74,DRV-250,4,SAVE10
ORD-100588,2026-02-26,15:17,CUST-1260,JET+ Member,Curry Corner,Indian,Beaverton,Delivered,7,19.24,3.23,3.23,2.12,2.12,0.85,22.21,PayPal,25,DRV-218,4,SAVE10
ORD-100589,2026-02-27,03:12,CUST-1201,JET+ Member,Burger Barn,American,Portland,Cancelled by Customer,1,58.73,3.05,3.05,1.71,6.46,11.62,76.81,PayPal,,DRV-225,,
ORD-100590,2026-03-01,04:15,CUST-1211,JET+ Member,Pancake Palace,Breakfast,Tigard,Delivered,3,66.19,5.53,5.53,3.94,7.28,4.95,78.42,Google Pay,31,DRV-232,4,
ORD-100591,2026-03-05,05:49,CUST-1030,Non-Member,Slice of Napoli,Italian,Portland,Delivered,5,14.07,6.43,0.0,5.03,1.55,0.26,22.31,Gift Card,24,DRV-247,2,FREEDEL
ORD-100592,2026-03-05,10:06,CUST-1059,Non-Member,Sushi Zen,Japanese,Hillsboro,Delivered,4,80.23,4.84,0.0,3.43,8.83,10.33,104.23,PayPal,66,DRV-272,5,SUMMER26
ORD-100593,2026-03-06,11:48,CUST-1262,JET+ Member,Lotus Thai Cafe,Thai,Portland,Delivered,7,44.94,5.78,5.78,3.41,4.94,7.56,57.44,Apple Pay,33,DRV-227,5,
ORD-100594,2026-03-06,16:18,CUST-1220,JET+ Member,Bao Down,Chinese,Beaverton,Delivered,5,17.71,7.09,7.09,4.99,1.95,2.72,22.38,Google Pay,41,DRV-257,4,
ORD-100595,2026-03-07,10:27,CUST-1379,Non-Member,Sushi Zen,Japanese,Lake Oswego,Delivered,4,36.94,2.39,0.0,1.5,4.06,2.26,45.65,Gift Card,18,DRV-203,5,SAVE10
ORD-100596,2026-03-07,21:29,CUST-1149,Non-Member,Ramen Republic,Japanese,Tigard,Delivered,5,51.59,2.98,0.0,1.83,5.67,2.07,62.31,Google Pay,66,DRV-252,5,
ORD-100597,2026-03-08,10:33,CUST-1152,JET+ Member,Pho Saigon,Vietnamese,Portland,Delivered,1,64.07,6.63,6.63,5.08,7.05,11.84,82.96,Gift Card,63,DRV-290,4,FREEDEL
ORD-100598,2026-03-08,22:34,CUST-1025,JET+ Member,Lotus Thai Cafe,Thai,Lake Oswego,Delivered,7,78.28,5.42,5.42,3.49,8.61,11.36,98.25,Debit Card,64,DRV-235,1,NEWUSER
ORD-100599,2026-03-10,10:22,CUST-1146,Non-Member,Mama Rosa's Pizzeria,Italian,Beaverton,Refunded,6,25.2,3.29,0.0,1.89,2.77,0.0,31.26,Gift Card,,DRV-253,,SUMMER26
ORD-100600,2026-03-10,13:40,CUST-1114,Non-Member,Trattoria Bella,Italian,Gresham,Delivered,6,62.57,2.14,0.0,1.32,6.88,7.25,78.84,Apple Pay,19,DRV-261,2,NEWUSER
ORD-100601,2026-03-11,01:49,CUST-1204,Non-Member,La Taqueria,Mexican,Tigard,Refunded,3,14.63,4.97,0.0,3.06,1.61,1.25,22.46,Apple Pay,,DRV-249,,
ORD-100602,2026-03-11,15:24,CUST-1166,Non-Member,Golden Dragon,Chinese,Beaverton,Delivered,2,15.04,4.95,0.0,3.13,1.65,0.54,22.18,Apple Pay,23,DRV-258,4,NEWUSER
ORD-100603,2026-03-13,00:02,CUST-1340,Non-Member,Thai Basil Kitchen,Thai,Gresham,Delivered,7,15.17,3.08,0.0,1.88,1.67,0.95,20.87,Credit Card,50,DRV-241,5,
ORD-100604,2026-03-13,14:26,CUST-1255,Non-Member,Sunrise Skillet,Breakfast,Gresham,Delivered,1,50.12,6.27,0.0,4.15,5.51,4.34,66.24,Gift Card,44,DRV-216,4,
ORD-100605,2026-03-14,06:59,CUST-1302,JET+ Member,Stars & Stripes Diner,American,Portland,Refunded,5,47.14,5.42,5.42,3.05,5.19,4.76,57.09,Credit Card,,DRV-234,,NEWUSER
ORD-100606,2026-03-14,09:01,CUST-1191,Non-Member,Bao Down,Chinese,Hillsboro,Cancelled by Customer,2,39.47,7.91,0.0,5.77,4.34,9.39,61.11,Apple Pay,,DRV-285,,SAVE10
ORD-100607,2026-03-14,11:30,CUST-1011,JET+ Member,Golden Dragon,Chinese,Portland,Delivered,1,49.78,6.08,6.08,4.12,5.48,11.71,66.97,Credit Card,42,DRV-222,3,NEWUSER
ORD-100608,2026-03-15,06:57,CUST-1330,JET+ Member,Casa de Tacos,Mexican,Gresham,Delivered,6,33.56,4.74,4.74,3.13,3.69,2.53,39.78,Debit Card,70,DRV-278,4,SAVE10
ORD-100609,2026-03-15,12:46,CUST-1154,JET+ Member,Thai Basil Kitchen,Thai,Gresham,Delivered,1,67.36,4.34,4.34,3.31,7.41,6.97,81.74,PayPal,50,DRV-261,1,FREEDEL
ORD-100610,2026-03-16,06:44,CUST-1374,Non-Member,Lotus Thai Cafe,Thai,Hillsboro,Delivered,7,36.39,3.46,0.0,2.69,4.0,8.4,52.25,Google Pay,66,DRV-202,5,SAVE10
ORD-100611,2026-03-16,22:57,CUST-1064,Non-Member,Fresh Roots Salads,Healthy,Hillsboro,Cancelled by Restaurant,6,44.21,7.25,0.0,4.94,4.86,8.23,64.55,Apple Pay,,DRV-262,,SAVE10
ORD-100612,2026-03-17,00:44,CUST-1146,Non-Member,Wok This Way,Asian Fusion,Lake Oswego,Delivered,2,37.65,5.14,0.0,3.96,4.14,2.75,49.68,Credit Card,47,DRV-234,3,
ORD-100613,2026-03-18,13:11,CUST-1013,Non-Member,Sushi Zen,Japanese,Beaverton,Delivered,6,84.33,7.56,0.0,5.11,9.28,11.21,112.38,Gift Card,35,DRV-206,4,
ORD-100614,2026-03-19,14:14,CUST-1074,JET+ Member,Stars & Stripes Diner,American,Portland,Delivered,1,37.06,3.41,3.41,2.65,4.08,6.91,48.05,Credit Card,56,DRV-234,1,SUMMER26
ORD-100615,2026-03-19,20:26,CUST-1143,Non-Member,Wok This Way,Asian Fusion,Gresham,Delivered,5,17.01,7.13,0.0,4.26,1.87,0.14,26.15,Debit Card,50,DRV-208,5,SAVE10
ORD-100616,2026-03-20,12:47,CUST-1069,Non-Member,Smoky Joe's BBQ,BBQ,Portland,Delivered,1,80.01,5.17,0.0,3.07,8.8,12.92,106.9,PayPal,28,DRV-206,4,
ORD-100617,2026-03-20,14:28,CUST-1140,Non-Member,The Griddle House,American,Tigard,Delivered,7,40.42,3.47,0.0,2.65,4.45,3.0,51.34,Gift Card,29,DRV-230,4,SAVE10
ORD-100618,2026-03-21,08:38,CUST-1276,Non-Member,Bao Down,Chinese,Beaverton,Delivered,5,47.11,3.32,0.0,2.25,5.18,10.47,66.08,Gift Card,63,DRV-249,4,FREEDEL
ORD-100619,2026-03-22,04:07,CUST-1083,Non-Member,Sushi Zen,Japanese,Gresham,Delivered,2,48.02,5.9,0.0,3.37,5.28,5.29,64.49,Google Pay,51,DRV-200,4,
ORD-100620,2026-03-22,22:40,CUST-1388,Non-Member,Trattoria Bella,Italian,Lake Oswego,Delivered,6,59.75,7.81,0.0,6.22,6.57,4.31,78.44,PayPal,59,DRV-263,2,
ORD-100621,2026-03-24,14:13,CUST-1276,Non-Member,Burger Barn,American,Lake Oswego,Delivered,5,21.67,2.68,0.0,1.99,2.38,3.39,30.12,Debit Card,47,DRV-290,2,NEWUSER
ORD-100622,2026-03-25,02:07,CUST-1275,Non-Member,Curry Corner,Indian,Tigard,Refunded,3,70.15,3.55,0.0,2.09,7.72,4.32,85.74,Gift Card,,DRV-295,,
ORD-100623,2026-03-27,02:11,CUST-1059,JET+ Member,Sunrise Skillet,Breakfast,Portland,Delivered,7,39.59,6.73,6.73,3.81,4.35,2.51,46.45,Debit Card,31,DRV-212,5,FREEDEL
ORD-100624,2026-03-29,13:30,CUST-1325,Non-Member,El Pollo Feliz,Mexican,Portland,Delivered,5,35.24,6.79,0.0,4.75,3.88,1.91,47.82,Debit Card,41,DRV-231,3,NEWUSER
ORD-100625,2026-03-30,18:16,CUST-1398,Non-Member,Ramen Republic,Japanese,Lake Oswego,Delivered,6,16.33,6.61,0.0,4.08,1.8,1.59,26.33,PayPal,22,DRV-219,2,NEWUSER
ORD-100626,2026-03-31,07:41,CUST-1367,Non-Member,Bangkok Street Eats,Thai,Tigard,Delivered,2,40.66,2.47,0.0,1.82,4.47,4.41,52.01,Debit Card,44,DRV-230,3,
ORD-100627,2026-04-01,00:52,CUST-1169,JET+ Member,Fresh Roots Salads,Healthy,Beaverton,Delivered,7,15.75,6.02,6.02,3.84,1.73,3.1,20.58,Debit Card,65,DRV-282,1,SUMMER26
ORD-100628,2026-04-01,01:59,CUST-1170,JET+ Member,Golden Dragon,Chinese,Tigard,Delivered Late,4,30.32,4.07,4.07,2.89,3.34,2.62,36.28,Debit Card,40,DRV-204,4,
ORD-100629,2026-04-01,02:39,CUST-1336,Non-Member,Stars & Stripes Diner,American,Portland,Delivered,2,49.87,4.07,0.0,3.09,5.49,9.38,68.81,Google Pay,34,DRV-260,1,SAVE10
ORD-100630,2026-04-01,05:33,CUST-1101,Non-Member,La Taqueria,Mexican,Hillsboro,Delivered,4,69.44,7.47,0.0,4.57,7.64,12.79,97.34,Debit Card,56,DRV-279,4,NEWUSER
ORD-100631,2026-04-01,10:10,CUST-1113,JET+ Member,Pitmaster's Porch,BBQ,Lake Oswego,Delivered,2,69.51,4.29,4.29,3.41,7.65,15.35,92.51,Google Pay,35,DRV-277,2,SAVE10
ORD-100632,2026-04-01,16:33,CUST-1255,JET+ Member,Falafel House,Mediterranean,Lake Oswego,Delivered Late,7,29.94,7.98,7.98,4.85,3.29,6.22,39.45,Gift Card,27,DRV-280,1,SUMMER26
ORD-100633,2026-04-01,17:25,CUST-1340,JET+ Member,Tokyo Bento Box,Japanese,Tigard,Delivered,3,42.23,2.24,2.24,1.48,4.65,2.8,49.68,Debit Card,40,DRV-204,4,
ORD-100634,2026-04-02,03:39,CUST-1148,JET+ Member,Thai Basil Kitchen,Thai,Gresham,Delivered,7,17.24,3.31,3.31,2.21,1.9,4.27,23.41,Apple Pay,74,DRV-297,3,
ORD-100635,2026-04-02,17:16,CUST-1265,JET+ Member,Burger Barn,American,Lake Oswego,Delivered,1,80.11,6.82,6.82,4.55,8.81,15.72,104.64,PayPal,19,DRV-228,2,
ORD-100636,2026-04-02,20:20,CUST-1333,JET+ Member,Noodle & Co Express,Asian Fusion,Hillsboro,Delivered,6,44.62,4.44,4.44,2.54,4.91,2.48,52.01,PayPal,43,DRV-277,4,NEWUSER
ORD-100637,2026-04-03,02:38,CUST-1362,JET+ Member,Pancake Palace,Breakfast,Beaverton,Delivered,4,80.24,6.72,6.72,5.13,8.83,7.96,97.03,Gift Card,64,DRV-204,4,SUMMER26
ORD-100638,2026-04-03,03:58,CUST-1327,Non-Member,Smoky Joe's BBQ,BBQ,Beaverton,Delivered,4,70.35,7.76,0.0,4.75,7.74,12.48,98.33,Debit Card,61,DRV-293,4,FREEDEL
ORD-100639,2026-04-05,09:59,CUST-1100,Non-Member,Golden Dragon,Chinese,Portland,Delivered,4,58.07,2.91,0.0,1.87,6.39,10.52,77.89,Debit Card,54,DRV-218,1,
